Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Ollie Watkins,11,eng ENG,FW,28-301,81,12,12,0,0,0,0,0,0,0,0,0,0,8,0,0
Boubacar Kamara,44,fr FRA,CM,24-338,9,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Morgan Rogers,27,eng ENG,FW,22-092,56,12,11,1,0,0,0,0,0,0,0,0,0,10,0,0
Jáder Durán,9,co COL,FW,20-318,34,10,10,0,0,0,0,0,0,0,0,0,0,7,0,1
Jacob Ramsey,41,eng ENG,LM,23-151,90,41,41,0,0,0,0,3,0,0,0,0,0,30,0,2
Youri Tielemans,8,be BEL,CM,27-172,90,78,67,11,3,1,0,11,0,8,7,0,0,56,0,1
Amadou Onana,24,be BEL,CM,23-071,45,32,32,0,0,0,0,0,0,0,0,0,0,28,0,2
Ross Barkley,6,eng ENG,"CM,FW",30-326,45,23,21,2,1,0,0,0,0,0,0,0,0,18,0,1
John McGinn,7,sct SCO,RM,30-008,70,18,17,1,0,0,0,1,0,1,0,0,0,14,0,0
Leon Bailey,31,jm JAM,RM,27-078,20,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1
Lucas Digne,12,fr FRA,LB,31-098,70,34,28,6,1,0,0,3,5,0,0,0,0,29,0,0
Ian Maatsen,22,nl NED,LB,22-230,20,7,6,1,0,0,0,1,1,0,0,0,0,6,0,0
Pau Torres,14,es ESP,CB,27-284,90,37,34,3,1,0,0,0,0,0,0,0,0,34,0,0
Ezri Konsa,4,eng ENG,CB,27-003,90,67,59,8,7,1,0,0,0,0,0,0,0,59,0,1
Matty Cash,2,pl POL,RB,27-080,90,45,36,9,1,0,0,2,8,0,0,0,0,39,0,0
Emiliano Martínez,23,ar ARG,GK,32-054,90,52,41,11,5,0,1,0,0,0,0,0,0,40,0,0
