Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Ollie Watkins,11,eng ENG,FW,28-301,81,20,1,2,5,13,9,20,2,1,50.0,1,50.0,17,60,25,2,0,2,2,2,18,5
Boubacar Kamara,44,fr FRA,CM,24-338,9,6,0,2,3,1,0,6,1,0,0.0,0,0.0,4,8,8,0,0,0,0,0,2,0
Morgan Rogers,27,eng ENG,FW,22-092,56,15,0,0,8,7,2,15,0,0,,0,,16,66,32,1,0,0,1,4,17,2
Jáder Durán,9,co COL,FW,20-318,34,19,1,4,8,7,2,19,0,0,,0,,11,51,15,0,0,0,1,2,15,1
Jacob Ramsey,41,eng ENG,LM,23-151,90,47,0,8,16,23,5,47,1,1,100.0,0,0.0,37,259,183,7,5,1,0,0,39,11
Youri Tielemans,8,be BEL,CM,27-172,90,88,3,14,40,34,4,88,2,0,0.0,1,50.0,51,206,135,7,2,3,0,0,61,2
Amadou Onana,24,be BEL,CM,23-071,45,39,2,10,22,8,2,39,1,1,100.0,0,0.0,27,90,15,0,0,0,0,1,27,0
Ross Barkley,6,eng ENG,"CM,FW",30-326,45,28,1,5,17,6,2,28,0,0,,0,,16,39,29,0,1,0,0,1,16,2
John McGinn,7,sct SCO,RM,30-008,70,22,0,1,9,12,2,22,1,1,100.0,0,0.0,15,54,21,0,0,0,1,2,16,3
Leon Bailey,31,jm JAM,RM,27-078,20,4,1,1,0,3,1,4,0,0,,0,,2,15,1,0,0,0,0,0,2,0
Lucas Digne,12,fr FRA,LB,31-098,70,39,1,9,12,18,1,39,1,0,0.0,1,100.0,22,73,17,0,0,0,0,0,22,8
Ian Maatsen,22,nl NED,LB,22-230,20,11,2,3,7,1,1,11,2,0,0.0,2,100.0,5,7,1,0,0,0,0,0,6,2
Pau Torres,14,es ESP,CB,27-284,90,44,6,22,17,5,2,44,0,0,,0,,26,70,40,0,0,0,0,0,25,0
Ezri Konsa,4,eng ENG,CB,27-003,90,73,11,51,20,2,0,73,1,1,100.0,0,0.0,57,275,88,0,0,0,0,0,56,0
Matty Cash,2,pl POL,RB,27-080,90,52,7,19,21,13,0,52,1,1,100.0,0,0.0,27,174,76,1,1,0,1,0,24,1
Emiliano Martínez,23,ar ARG,GK,32-054,90,55,32,55,0,0,0,55,0,0,,0,,29,210,122,0,0,0,0,0,24,0
