Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Ollie Watkins,11,eng ENG,FW,28-301,81,0,0,0,2,1,0,0,0,1,0,0,0,1,2,0,100.0
Boubacar Kamara,44,fr FRA,CM,24-338,9,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0.0
Morgan Rogers,27,eng ENG,FW,22-092,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
Jáder Durán,9,co COL,FW,20-318,34,0,0,0,0,2,0,0,0,1,0,0,0,2,3,3,50.0
Jacob Ramsey,41,eng ENG,LM,23-151,90,1,0,0,1,1,0,3,2,0,0,0,0,5,1,0,100.0
Youri Tielemans,8,be BEL,CM,27-172,90,1,0,0,1,2,0,11,2,1,0,0,0,2,0,2,0.0
Amadou Onana,24,be BEL,CM,23-071,45,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
Ross Barkley,6,eng ENG,"CM,FW",30-326,45,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,
John McGinn,7,sct SCO,RM,30-008,70,1,0,0,2,2,0,1,0,0,0,0,0,4,0,0,
Leon Bailey,31,jm JAM,RM,27-078,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
Lucas Digne,12,fr FRA,LB,31-098,70,1,0,0,1,1,0,3,3,1,0,0,0,3,2,1,66.7
Ian Maatsen,22,nl NED,LB,22-230,20,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,100.0
Pau Torres,14,es ESP,CB,27-284,90,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,28.6
Ezri Konsa,4,eng ENG,CB,27-003,90,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,
Matty Cash,2,pl POL,RB,27-080,90,1,0,0,1,1,0,2,2,1,0,0,0,4,1,1,50.0
Emiliano Martínez,23,ar ARG,GK,32-054,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
