Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Erling Haaland,9,no NOR,FW,24-188,90,0,0,0,1,0,0,0,1,0,0,0,0,0,4,2,66.7
Omar Marmoush,7,eg EGY,LW,25-353,73,0,0,0,0,2,3,2,0,2,0,0,0,3,0,0,
Kevin De Bruyne,17,be BEL,LW,33-211,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0
Phil Foden,47,eng ENG,RW,24-242,90,0,0,0,1,1,1,1,0,0,0,0,0,5,0,0,
İlkay Gündoğan,19,de GER,LM,34-093,90,0,0,0,0,1,0,0,0,1,0,0,0,4,1,1,50.0
Mateo Kovačić,8,hr CRO,CM,30-264,90,1,0,0,2,2,0,0,0,2,0,0,0,5,0,2,0.0
Bernardo Silva,20,pt POR,RM,30-168,90,1,0,0,1,1,0,1,1,2,0,0,0,4,0,0,
Joško Gvardiol,24,hr CRO,LB,23-002,90,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,
Manuel Akanji,25,ch SUI,CB,29-190,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Abdukodir Khusanov,45,uz UZB,CB,20-331,53,1,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0.0
John Stones,5,eng ENG,CB,30-242,37,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0
Matheus Nunes,27,pt POR,RB,26-151,90,0,0,0,0,0,1,0,3,2,0,0,0,5,0,0,
Ederson,31,br BRA,GK,31-161,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
