Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Erling Haaland,9,no NOR,FW,24-188,90,26,2,2,10,14,4,26,0,0,,0,,7,19,1,0,0,0,1,0,14,5
Omar Marmoush,7,eg EGY,LW,25-353,73,26,1,2,9,15,1,26,2,0,0.0,2,100.0,17,100,57,2,0,0,4,0,19,4
Kevin De Bruyne,17,be BEL,LW,33-211,17,10,0,0,4,6,0,10,0,0,,0,,7,62,33,1,1,0,0,1,9,1
Phil Foden,47,eng ENG,RW,24-242,90,38,1,7,15,19,5,38,3,2,66.7,1,33.3,23,154,55,1,1,0,1,1,26,0
İlkay Gündoğan,19,de GER,LM,34-093,90,86,2,22,53,14,0,86,1,1,100.0,0,0.0,57,360,199,3,4,0,1,0,68,0
Mateo Kovačić,8,hr CRO,CM,30-264,90,65,3,21,38,7,1,65,1,0,0.0,1,100.0,47,210,90,1,0,0,0,0,51,0
Bernardo Silva,20,pt POR,RM,30-168,90,69,4,27,29,14,2,69,1,1,100.0,0,0.0,49,425,184,1,5,0,0,2,57,4
Joško Gvardiol,24,hr CRO,LB,23-002,90,65,3,19,26,20,6,65,5,5,100.0,0,0.0,32,173,88,2,0,2,0,0,37,7
Manuel Akanji,25,ch SUI,CB,29-190,90,95,10,54,38,3,0,95,0,0,,0,,75,482,300,3,2,0,0,0,83,0
Abdukodir Khusanov,45,uz UZB,CB,20-331,53,52,8,33,19,1,0,52,1,0,0.0,1,100.0,41,163,44,0,0,0,0,0,43,0
John Stones,5,eng ENG,CB,30-242,37,27,3,16,11,0,0,27,0,0,,0,,22,165,84,0,0,0,0,0,22,0
Matheus Nunes,27,pt POR,RB,26-151,90,80,3,25,32,23,6,80,2,0,0.0,2,100.0,38,235,93,3,1,3,0,1,40,11
Ederson,31,br BRA,GK,31-161,90,56,45,55,1,0,0,56,0,0,,0,,46,183,101,0,0,0,0,0,39,0
