Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Liam Delap,19,eng ENG,FW,21-326,89,28,0,4,13,13,7,27,3,0,0.0,1,33.3,16,193,92,3,2,3,6,3,17,3
Ali Al Hamadi,16,iq IRQ,FW,22-304,1,3,0,1,1,1,0,3,0,0,,0,,1,3,0,0,0,0,1,0,2,1
Nathan Broadhead,33,wls WAL,LM,26-269,76,23,0,3,12,9,3,23,2,1,50.0,1,50.0,10,40,24,1,0,0,0,1,13,4
Sammie Szmodics,23,ie IRL,LM,29-097,14,4,0,0,3,2,0,4,0,0,,0,,2,17,16,1,1,0,1,0,3,0
Jens Cajuste,12,se SWE,CM,25-142,76,25,4,12,11,2,0,25,2,2,100.0,0,0.0,10,96,69,2,1,0,1,0,11,0
Kalvin Phillips,8,eng ENG,CM,29-028,14,3,0,0,3,0,0,3,0,0,,0,,1,2,2,0,0,0,0,0,2,0
Sam Morsy,5,eg EGY,CM,33-111,90,35,5,16,17,2,0,35,0,0,,0,,5,20,9,0,0,0,1,0,9,0
Omari Hutchinson,20,eng ENG,RM,21-061,89,33,0,7,17,10,2,33,0,0,,0,,14,120,59,2,1,1,3,3,16,3
Jack Taylor,14,ie IRL,RM,26-190,1,2,0,2,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,0
Leif Davis,3,eng ENG,LB,24-353,90,27,5,14,6,7,2,27,1,0,0.0,1,100.0,10,48,21,1,0,1,1,0,10,2
Jacob Greaves,24,eng ENG,CB,24-109,90,33,11,21,12,0,0,33,1,0,0.0,1,100.0,13,41,15,0,0,0,0,0,16,0
Luke Woolfenden,6,eng ENG,CB,26-070,90,29,9,21,8,0,0,29,0,0,,0,,4,17,13,0,0,0,0,0,12,0
Dara O'Shea,26,ie IRL,CB,25-301,90,37,2,12,21,4,1,37,0,0,,0,,9,37,16,0,0,0,0,0,12,0
Wes Burns,7,wls WAL,RB,30-037,85,26,5,11,11,4,0,26,0,0,,0,,9,63,31,2,0,0,2,0,7,2
Ben Johnson,18,eng ENG,RB,24-341,5,6,1,2,4,0,0,6,0,0,,0,,2,17,15,1,0,0,0,0,4,0
Christian Walton,28,eng ENG,GK,29-051,90,45,42,45,0,0,0,45,0,0,,0,,25,120,67,0,0,0,0,0,19,0
