Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Ollie Watkins,11,eng ENG,FW,29-051,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Marcus Rashford,9,eng ENG,LW,27-111,66,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0
Jacob Ramsey,41,eng ENG,LW,23-267,24,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0
Morgan Rogers,27,eng ENG,"RW,AM",22-208,90,0,0,0,0,0,0,0,,0,3,1,2,0,0,2,0
Marco Asensio,21,es ESP,AM,29-029,66,2,1,0,2,0,2,4,50.0,2,0,0,0,0,2,0,0
Donyell Malen,17,nl NED,RW,26-041,24,2,0,0,1,1,0,0,,0,0,0,0,0,2,0,0
Youri Tielemans,8,be BEL,DM,27-288,90,5,3,1,4,0,4,5,80.0,1,2,1,1,1,6,2,0
John McGinn,7,sct SCO,DM,30-124,85,3,2,2,0,1,1,1,100.0,0,0,0,0,1,4,1,1
Lamare Bogarde,26,nl NED,DM,21-045,5,2,0,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0
Lucas Digne,12,fr FRA,LB,31-214,77,2,2,2,0,0,2,4,50.0,2,3,0,3,0,2,3,0
Ian Maatsen,22,nl NED,LB,22-346,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Tyrone Mings,5,eng ENG,CB,31-343,90,0,0,0,0,0,0,0,,0,3,2,1,0,0,5,0
Axel Disasi,3,fr FRA,CB,26-345,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0
Andrés García,16,es ESP,RB,22-012,66,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,3,1
Matty Cash,2,pl POL,RB,27-196,24,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0
Emiliano Martínez,23,ar ARG,GK,32-170,90,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0
