Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Danny Ings,18,eng ENG,FW,32-133,45,19,0,0,7,12,4,19,0,0,,0,,7,19,2,0,0,0,1,2,14,6
Crysencio Summerville,7,nl NED,"LM,LW",23-034,45,30,0,2,14,14,6,30,2,0,0.0,2,100.0,15,90,48,3,1,2,2,0,29,7
Mohammed Kudus,14,gh GHA,"LW,RW,RM",24-123,78,53,0,3,14,36,9,53,10,6,60.0,4,40.0,37,171,77,1,0,0,2,3,48,18
Niclas Füllkrug,11,de GER,FW,31-298,12,6,0,0,5,1,1,6,0,0,,0,,2,3,1,0,0,0,0,0,3,0
Jarrod Bowen,20,eng ENG,"RW,FW,RM",27-349,90,52,0,1,15,37,8,52,6,3,50.0,3,50.0,24,235,111,5,4,2,3,2,38,10
Tomáš Souček,28,cz CZE,AM,29-280,61,32,2,4,12,16,7,32,0,0,,0,,9,47,26,0,0,0,0,1,21,4
Michail Antonio,9,jm JAM,FW,34-250,29,18,0,2,5,11,3,18,4,2,50.0,2,50.0,11,70,47,3,1,2,1,2,11,2
Carlos Soler,4,es ESP,DM,27-336,61,56,2,5,22,30,3,56,1,0,0.0,0,0.0,22,107,60,1,2,1,0,1,42,5
Lucas Paquetá,10,br BRA,CM,27-098,29,35,3,10,21,4,1,35,1,0,0.0,1,100.0,10,17,13,0,0,0,0,0,19,1
Edson Álvarez,19,mx MEX,DM,27-040,90,96,5,17,55,24,1,96,2,2,100.0,0,0.0,52,264,138,3,1,0,3,1,70,3
Aaron Wan-Bissaka,29,eng ENG,"LB,RB",27-007,90,96,3,17,42,40,1,96,8,1,12.5,4,50.0,37,254,148,3,1,0,2,2,56,9
Max Kilman,26,eng ENG,CB,27-194,90,96,8,31,54,13,4,96,2,2,100.0,0,0.0,50,178,117,0,0,0,1,0,66,0
Konstantinos Mavropanos,15,gr GRE,CB,26-358,90,81,8,33,43,8,3,81,6,4,66.7,2,33.3,49,225,164,3,2,0,0,0,59,0
Vladimír Coufal,5,cz CZE,RB,32-103,61,53,3,14,23,16,2,53,2,0,0.0,1,50.0,21,84,44,0,0,0,1,1,33,7
Emerson Palmieri,33,it ITA,LB,30-122,29,35,0,8,20,7,1,35,1,0,0.0,1,100.0,12,32,18,0,0,0,1,0,19,2
Łukasz Fabiański,1,pl POL,GK,39-229,90,25,21,24,1,0,0,25,0,0,,0,,11,67,32,0,0,0,0,0,14,0
