Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Nicolas Jackson,15,sn SEN,FW,23-122,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Jadon Sancho,19,eng ENG,LW,24-209,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Pedro Neto,7,pt POR,"LW,RW",24-225,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Noni Madueke,11,eng ENG,RW,22-224,75,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Christopher Nkunku,18,fr FRA,LW,26-341,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Cole Palmer,20,eng ENG,AM,22-167,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Roméo Lavia,45,be BEL,DM,20-288,52,2,1,0,2,0,0,1,0.0,1,2,0,2,2,4,0,0
Enzo Fernández,8,ar ARG,DM,23-277,38,1,0,1,0,0,0,0,,0,1,0,1,0,1,0,0
Moisés Caicedo,25,ec ECU,DM,22-353,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Malo Gusto,27,fr FRA,"LB,RB",21-154,90,3,3,1,2,0,2,3,66.7,1,2,0,2,4,7,0,0
Levi Colwill,6,eng ENG,CB,21-237,90,2,2,2,0,0,1,2,50.0,1,0,0,0,0,2,3,0
Tosin Adarabioyo,4,eng ENG,CB,27-026,52,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Benoît Badiashile,5,fr FRA,CB,23-208,38,1,1,0,1,0,0,0,,0,0,0,0,1,2,2,0
Reece James,24,eng ENG,RB,24-317,52,1,1,1,0,0,0,0,,0,0,0,0,1,2,1,0
Renato Veiga,40,pt POR,LB,21-083,38,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Robert Sánchez,1,es ESP,GK,26-337,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
