Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Liam Delap,19,eng ENG,FW,21-219,58,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0
George Hirst,27,sct SCO,FW,25-212,32,6,6,0,0,0,0,1,0,0,0,0,0,3,0,1
Sammie Szmodics,23,ie IRL,LW,28-356,58,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Jack Clarke,47,eng ENG,LW,23-296,32,10,8,1,0,0,0,0,1,0,0,0,0,8,1,0
Wes Burns,7,wls WAL,RW,29-296,58,9,9,0,0,0,0,1,0,0,0,0,0,5,0,0
Chiedozie Ogbene,21,ie IRL,RW,27-136,32,6,6,0,0,0,0,1,0,0,0,0,0,4,0,0
Omari Hutchinson,20,eng ENG,AM,20-320,84,18,16,1,0,1,0,0,0,0,0,0,0,8,1,1
Conor Chaplin,10,eng ENG,AM,27-211,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Kalvin Phillips,8,eng ENG,DM,28-287,90,28,25,3,2,0,0,1,0,1,1,0,0,23,0,0
Sam Morsy,5,eg EGY,DM,33-004,84,30,28,1,1,1,0,0,0,0,0,0,0,23,1,1
Massimo Luongo,25,au AUS,DM,31-355,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Leif Davis,3,eng ENG,LB,24-246,90,32,24,8,2,1,0,2,5,1,1,0,0,23,0,1
Jacob Greaves,24,eng ENG,CB,24-002,90,28,24,4,3,0,0,0,1,0,0,0,0,23,0,0
Dara O'Shea,26,ie IRL,CB,25-194,90,38,38,0,0,0,1,0,0,0,0,0,0,28,0,0
Axel Tuanzebe,40,cd COD,RB,26-305,90,31,20,11,3,0,0,0,8,0,0,0,0,26,0,1
Arijanet Muric,1,xk KVX,GK,25-312,90,46,34,12,4,0,0,0,0,0,0,0,0,27,0,0
