Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Luis Díaz,7,co COL,"FW,LW",27-351,90,0,0,0,3,0,0,0,0,0,0,0,0,3,1,3,25.0
Cody Gakpo,18,nl NED,LW,25-236,57,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0.0
Diogo Jota,20,pt POR,FW,28-025,33,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,
Mohamed Salah,11,eg EGY,RW,32-197,90,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,
Curtis Jones,17,eng ENG,AM,23-334,73,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,
Harvey Elliott,19,eng ENG,AM,21-269,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alexis Mac Allister,10,ar ARG,DM,26-005,90,0,0,0,3,2,0,4,1,3,0,0,0,10,0,0,
Ryan Gravenberch,38,nl NED,DM,22-227,57,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
Wataru Endo,3,jp JPN,DM,31-324,33,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0.0
Andrew Robertson,26,sct SCO,LB,30-293,73,0,0,0,0,1,0,5,0,2,0,0,0,1,0,0,
Kostas Tsimikas,21,gr GRE,LB,28-231,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Virgil van Dijk,4,nl NED,CB,33-174,90,0,0,0,0,1,0,0,0,1,0,0,0,2,3,0,100.0
Joe Gomez,2,eng ENG,CB,27-220,36,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
Jarell Quansah,78,eng ENG,CB,21-335,54,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,100.0
Trent Alexander-Arnold,66,eng ENG,RB,26-083,90,0,0,0,1,0,0,8,1,2,0,0,0,11,0,1,0.0
Alisson,1,br BRA,GK,32-088,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
