Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Beto,14,gw GNB,FW,27-026,90,2,1,0,2,0,2,2,100.0,0,0,0,0,0,2,1,0
Jack Harrison,11,eng ENG,LW,28-098,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Jesper Lindstrøm,29,dk DEN,RW,24-363,74,3,2,3,0,0,2,4,50.0,2,0,0,0,0,3,1,0
Ashley Young,18,eng ENG,RW,39-232,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Carlos Alcaraz,24,ar ARG,AM,22-088,90,2,2,1,1,0,1,3,33.3,2,2,0,2,0,2,0,0
James Garner,37,eng ENG,DM,23-350,90,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,2,0
Idrissa Gana Gueye,27,sn SEN,DM,35-153,74,3,1,3,0,0,3,4,75.0,1,2,0,2,0,3,1,0
Tim Iroegbunam,42,eng ENG,DM,21-241,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Vitaliy Mykolenko,19,ua UKR,LB,25-273,90,1,1,0,1,0,0,1,0.0,1,1,1,0,1,2,3,0
Jarrad Branthwaite,32,eng ENG,CB,22-244,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,7,0
James Tarkowski,6,eng ENG,CB,32-099,90,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,9,0
Jake O'Brien,15,ie IRL,RB,23-287,90,3,0,3,0,0,3,4,75.0,1,1,1,0,1,4,9,0
Jordan Pickford,1,eng ENG,GK,30-356,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
