Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jean-Philippe Mateta,14,fr FRA,FW,27-292,55,14,0,1,7,6,1,14,0,0,,0,,10,39,25,1,1,0,2,0,12,2
Eddie Nketiah,9,eng ENG,FW,25-321,35,17,0,0,10,7,3,17,1,1,100.0,0,0.0,12,64,36,3,1,1,2,0,15,3
Eberechi Eze,10,eng ENG,AM,26-291,56,22,0,2,12,8,2,21,0,0,,0,,10,25,12,2,0,1,5,2,9,1
Daichi Kamada,18,jp JPN,AM,28-254,34,28,0,2,8,18,3,28,0,0,,0,,20,132,101,4,3,0,0,0,19,3
Ismaila Sarr,7,sn SEN,AM,27-050,75,27,1,2,15,11,3,27,0,0,,0,,17,86,57,1,1,0,1,0,16,3
Romain Esse,21,eng ENG,AM,19-338,15,13,0,3,0,10,4,13,1,0,0.0,1,100.0,8,18,3,0,0,0,1,0,9,4
Will Hughes,19,eng ENG,CM,29-364,56,27,1,8,16,3,0,27,0,0,,0,,18,50,23,0,0,0,1,0,19,0
Adam Wharton,20,eng ENG,CM,20-318,34,31,0,4,18,10,1,31,0,0,,0,,25,121,86,3,4,0,1,0,22,0
Jefferson Lerma,8,co COL,CM,30-173,84,48,1,8,24,16,2,48,1,0,0.0,1,100.0,34,109,49,1,1,0,2,0,32,0
Justin Devenny,55,nir NIR,CM,21-187,6,6,0,1,2,3,0,6,0,0,,0,,4,24,11,0,0,0,0,0,5,0
Tyrick Mitchell,3,eng ENG,WB,25-227,90,52,0,14,18,20,2,52,1,0,0.0,1,100.0,26,119,67,3,1,0,1,1,25,8
Daniel Muñoz,12,co COL,WB,28-325,90,47,2,12,22,15,1,47,0,0,,0,,19,74,37,2,0,0,1,2,17,3
Marc Guéhi,6,eng ENG,CB,24-277,90,72,2,15,42,16,2,72,0,0,,0,,50,209,143,3,2,0,1,0,51,0
Maxence Lacroix,5,fr FRA,CB,25-010,90,48,6,25,22,1,1,48,0,0,,0,,26,64,20,0,0,0,2,0,23,0
Chris Richards,26,us USA,CB,25-019,90,30,6,17,11,2,1,30,0,0,,0,,14,59,14,0,0,0,0,0,13,0
Dean Henderson,1,eng ENG,GK,28-035,90,27,21,26,1,0,0,27,0,0,,0,,19,100,65,0,0,0,0,0,13,0
