Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jørgen Strand Larsen,9,no NOR,FW,24-201,90,25,2,3,10,12,4,25,3,2,66.7,1,33.3,7,29,16,0,0,1,3,1,14,4
Jean-Ricner Bellegarde,27,fr FRA,LW,26-059,67,14,0,1,4,9,1,14,4,0,0.0,2,50.0,7,94,73,3,1,1,1,0,8,4
Rodrigo Gomes,19,pt POR,LW,21-049,23,9,0,2,4,3,1,9,1,0,0.0,1,100.0,5,43,34,2,0,1,1,0,7,2
Hwang Hee-chan,11,kr KOR,RW,28-212,58,19,1,6,8,5,1,19,2,0,0.0,2,100.0,7,63,46,1,1,0,1,0,9,1
Daniel Podence,10,pt POR,"AM,RW",28-309,32,14,0,2,7,5,0,14,2,2,100.0,0,0.0,11,71,40,1,1,0,0,0,14,2
Matheus Cunha,12,br BRA,AM,25-090,67,31,1,3,12,19,7,31,1,0,0.0,1,100.0,16,142,69,3,2,1,1,2,15,7
Pablo Sarabia,21,es ESP,RW,32-106,23,26,0,3,14,9,2,26,1,1,100.0,0,0.0,10,60,48,2,1,0,0,0,13,2
Mario Lemina,5,ga GAB,DM,30-359,89,31,1,10,18,3,1,31,2,2,100.0,0,0.0,17,134,77,0,1,0,2,1,20,0
Tommy Doyle,20,eng ENG,DM,22-313,1,9,1,4,5,0,0,9,0,0,,0,,6,46,27,1,0,0,0,0,6,0
João Gomes,8,br BRA,DM,23-195,90,56,2,15,36,6,0,56,2,1,50.0,1,50.0,25,186,95,1,0,0,0,2,29,0
Rayan Aït-Nouri,3,dz ALG,LB,23-080,66,28,0,8,14,7,2,28,0,0,,0,,12,54,29,1,1,0,0,0,14,2
Craig Dawson,15,eng ENG,CB,34-111,24,10,3,7,3,0,0,10,0,0,,0,,8,20,4,0,0,0,0,0,8,0
Toti Gomes,24,pt POR,"CB,LB",25-222,90,44,12,33,11,1,1,44,0,0,,0,,24,114,59,1,0,0,0,0,31,0
Yerson Mosquera,14,co COL,CB,23-115,90,60,10,46,12,2,1,60,0,0,,0,,38,172,92,0,1,0,1,0,34,0
Matt Doherty,2,ie IRL,RB,32-222,90,53,5,27,17,10,3,53,0,0,,0,,17,67,45,1,1,0,1,0,26,3
José Sá,1,pt POR,GK,31-221,90,34,27,33,1,0,0,34,0,0,,0,,20,94,40,0,0,0,0,0,22,0
