Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jørgen Strand Larsen,9,no NOR,FW,24-201,90,13,11,2,0,0,0,0,0,0,0,0,0,7,0,1
Jean-Ricner Bellegarde,27,fr FRA,LW,26-059,67,7,7,0,0,0,0,1,0,0,0,0,0,3,0,2
Rodrigo Gomes,19,pt POR,LW,21-049,23,5,4,1,0,0,0,1,1,0,0,0,0,2,0,0
Hwang Hee-chan,11,kr KOR,RW,28-212,58,13,12,1,0,0,0,1,1,0,0,0,0,10,0,1
Daniel Podence,10,pt POR,"AM,RW",28-309,32,12,12,0,0,0,0,0,0,0,0,0,0,9,0,1
Matheus Cunha,12,br BRA,AM,25-090,67,23,14,9,2,0,1,5,0,3,1,2,0,14,0,0
Pablo Sarabia,21,es ESP,RW,32-106,23,20,16,3,0,0,0,1,1,1,1,0,0,12,1,2
Mario Lemina,5,ga GAB,DM,30-359,89,23,22,0,0,1,0,0,0,0,0,0,0,22,1,0
Tommy Doyle,20,eng ENG,DM,22-313,1,9,8,1,1,0,0,0,0,0,0,0,0,9,0,0
João Gomes,8,br BRA,DM,23-195,90,39,38,1,1,1,0,0,0,0,0,0,0,33,0,0
Rayan Aït-Nouri,3,dz ALG,LB,23-080,66,25,15,10,1,0,0,2,8,1,0,1,0,22,0,0
Craig Dawson,15,eng ENG,CB,34-111,24,9,8,1,1,0,1,0,0,0,0,0,0,9,0,0
Toti Gomes,24,pt POR,"CB,LB",25-222,90,40,33,6,2,0,0,0,2,0,0,0,0,34,1,1
Yerson Mosquera,14,co COL,CB,23-115,90,48,48,0,0,0,0,0,0,0,0,0,0,37,0,2
Matt Doherty,2,ie IRL,RB,32-222,90,41,33,8,2,0,1,2,6,0,0,0,0,30,0,1
José Sá,1,pt POR,GK,31-221,90,30,26,4,2,0,0,0,0,0,0,0,0,19,0,0
