Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Raúl Jiménez,7,mx MEX,"FW,AM",33-254,90,18,17,1,0,0,0,1,1,0,0,0,0,11,0,1
Alex Iwobi,17,ng NGA,LW,28-256,84,47,45,2,1,0,2,3,1,0,0,0,0,35,0,1
Rodrigo Muniz,9,br BRA,FW,23-255,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Wilson,8,wls WAL,"RW,AM",27-298,84,35,34,1,1,0,1,1,0,0,0,0,0,28,0,0
Joshua King,24,eng ENG,LW,18-011,6,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Emile Smith Rowe,32,eng ENG,AM,24-170,67,23,23,0,0,0,0,1,0,0,0,0,0,20,0,1
Adama Traoré,11,es ESP,RW,28-355,23,6,6,0,0,0,0,2,0,0,0,0,0,3,0,1
Andreas Pereira,18,br BRA,DM,29-013,67,39,31,8,1,0,1,2,0,3,0,1,0,32,0,0
Tom Cairney,10,sct SCO,DM,33-360,23,18,17,1,1,0,0,2,0,0,0,0,0,16,0,0
Saša Lukić,20,rs SRB,DM,28-154,90,48,48,0,0,0,0,1,0,0,0,0,0,40,0,2
Antonee Robinson,33,us USA,LB,27-159,90,69,56,13,0,0,1,9,13,0,0,0,0,52,0,2
Calvin Bassey,3,ng NGA,CB,25-014,90,74,70,4,3,0,0,0,1,0,0,0,0,64,0,1
Joachim Andersen,5,dk DEN,CB,28-228,90,87,84,3,2,0,3,1,0,0,0,0,0,80,0,0
Timothy Castagne,21,be BEL,RB,29-040,90,75,64,11,2,0,0,1,9,0,0,0,0,68,0,2
Bernd Leno,1,de GER,GK,32-316,90,31,26,5,3,0,0,0,0,0,0,0,0,26,0,1
