Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Raúl Jiménez,7,mx MEX,"FW,AM",33-254,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
Alex Iwobi,17,ng NGA,LW,28-256,84,1,0,0,1,0,0,2,0.0,2,1,0,1,0,1,0,0
Rodrigo Muniz,9,br BRA,FW,23-255,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Harry Wilson,8,wls WAL,"RW,AM",27-298,84,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
Joshua King,24,eng ENG,LW,18-011,6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Emile Smith Rowe,32,eng ENG,AM,24-170,67,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Adama Traoré,11,es ESP,RW,28-355,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Andreas Pereira,18,br BRA,DM,29-013,67,1,1,1,0,0,0,2,0.0,2,1,0,1,0,1,0,1
Tom Cairney,10,sct SCO,DM,33-360,23,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Saša Lukić,20,rs SRB,DM,28-154,90,5,2,1,4,0,2,3,66.7,1,0,0,0,2,7,0,0
Antonee Robinson,33,us USA,LB,27-159,90,1,1,0,1,0,0,1,0.0,1,2,0,2,4,5,2,0
Calvin Bassey,3,ng NGA,CB,25-014,90,2,2,0,2,0,0,0,,0,0,0,0,0,2,3,0
Joachim Andersen,5,dk DEN,CB,28-228,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0
Timothy Castagne,21,be BEL,RB,29-040,90,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,3,0
Bernd Leno,1,de GER,GK,32-316,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
