Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Erling Haaland,9,no NOR,FW,24-230,90,17,0,1,10,6,3,17,0,0,,0,,4,27,15,1,0,1,0,0,10,1
Jeremy Doku,11,be BEL,"LM,RM",22-285,90,65,0,5,16,45,6,65,13,7,53.8,3,23.1,48,380,208,10,5,5,3,6,52,17
Phil Foden,47,eng ENG,CM,24-284,68,33,1,6,11,16,3,33,0,0,,0,,23,67,27,1,0,1,2,0,25,6
Kevin De Bruyne,17,be BEL,CM,33-253,22,23,0,2,6,15,2,23,0,0,,0,,17,86,47,1,1,0,0,0,19,2
Bernardo Silva,20,pt POR,"CM,RM",30-210,90,56,1,12,14,31,3,56,2,1,50.0,0,0.0,33,168,107,3,0,2,1,1,40,10
Sávio,26,br BRA,"RM,LM",20-332,68,41,0,1,15,26,4,41,4,2,50.0,1,25.0,34,342,234,9,3,4,0,0,37,15
Omar Marmoush,7,eg EGY,CM,26-029,22,19,0,3,5,11,2,19,1,0,0.0,0,0.0,8,36,11,0,0,0,1,0,13,3
Nicolás González,14,es ESP,DM,23-064,61,49,3,11,28,10,0,49,1,0,0.0,0,0.0,25,151,62,2,0,0,0,1,33,0
Mateo Kovačić,8,hr CRO,DM,30-306,29,28,0,5,12,11,0,28,0,0,,0,,18,118,52,0,1,0,0,4,18,0
Joško Gvardiol,24,hr CRO,LB,23-044,90,117,6,31,66,21,1,117,0,0,,0,,87,476,286,5,3,0,0,0,92,1
Rúben Dias,3,pt POR,CB,27-298,90,103,6,36,61,6,0,103,1,1,100.0,0,0.0,83,624,445,4,3,0,1,0,84,1
Abdukodir Khusanov,45,uz UZB,CB,21-007,90,82,4,30,41,11,0,82,1,0,0.0,1,100.0,59,225,112,0,1,0,0,0,60,0
Matheus Nunes,27,pt POR,RB,26-193,60,59,2,20,24,15,0,59,0,0,,0,,37,252,118,3,0,0,1,0,42,1
Rico Lewis,82,eng ENG,RB,20-107,30,23,1,4,11,9,0,23,2,2,100.0,0,0.0,14,122,74,2,2,0,1,0,13,0
Ederson,31,br BRA,GK,31-203,90,37,26,37,0,0,0,37,0,0,,0,,25,164,131,0,0,0,0,0,15,0
