Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Erling Haaland,9,no NOR,FW,24-230,90,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,50.0
Jeremy Doku,11,be BEL,"LM,RM",22-285,90,0,0,0,0,1,0,3,1,3,0,0,0,2,0,0,
Phil Foden,47,eng ENG,CM,24-284,68,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,
Kevin De Bruyne,17,be BEL,CM,33-253,22,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,
Bernardo Silva,20,pt POR,"CM,RM",30-210,90,0,0,0,0,1,1,1,1,1,0,0,0,3,0,1,0.0
Sávio,26,br BRA,"RM,LM",20-332,68,0,0,0,0,2,0,6,0,0,0,0,0,4,0,0,
Omar Marmoush,7,eg EGY,CM,26-029,22,0,0,0,1,1,0,2,0,0,0,0,0,1,0,2,0.0
Nicolás González,14,es ESP,DM,23-064,61,1,0,0,3,1,0,0,0,0,0,0,0,5,2,0,100.0
Mateo Kovačić,8,hr CRO,DM,30-306,29,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.0
Joško Gvardiol,24,hr CRO,LB,23-044,90,0,0,0,0,1,0,0,0,2,0,0,0,5,0,2,0.0
Rúben Dias,3,pt POR,CB,27-298,90,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,50.0
Abdukodir Khusanov,45,uz UZB,CB,21-007,90,0,0,0,0,1,0,1,2,1,0,0,0,1,1,1,50.0
Matheus Nunes,27,pt POR,RB,26-193,60,1,0,0,3,0,0,1,1,1,0,0,0,3,1,0,100.0
Rico Lewis,82,eng ENG,RB,20-107,30,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
Ederson,31,br BRA,GK,31-203,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
