Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
Emiliano Martínez,ar ARG,32-176,45,3,1,2,66.7,1.7,3,7,42.9,25,1,20.0,28.3,2,100.0,61.0,4,,,,14.5
Robin Olsen,se SWE,35-048,45,3,3,0,0.0,2.4,4,4,100.0,11,0,9.1,20.5,6,50.0,44.5,7,0,0.0,0,10.0
