Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Ollie Watkins,11,eng ENG,FW,29-057,67,15,14,0,0,0,1,0,0,0,0,0,0,12,1,1
Marcus Rashford,9,eng ENG,LW,27-117,23,7,6,1,0,0,0,1,0,1,1,0,0,3,0,0
Jacob Ramsey,41,eng ENG,LW,23-273,67,23,23,0,0,0,0,0,0,0,0,0,0,20,0,1
Marco Asensio,21,es ESP,RW,29-035,23,10,8,2,0,0,0,3,0,2,2,0,0,7,0,1
Morgan Rogers,27,eng ENG,"RW,FW",22-214,90,30,24,3,0,0,0,0,0,0,0,0,0,21,3,2
Lucas Digne,12,fr FRA,LM,31-220,77,42,33,9,0,0,0,3,8,1,1,0,0,32,0,1
Ian Maatsen,22,nl NED,LM,22-352,13,8,5,3,2,0,0,0,1,0,0,0,0,7,0,0
Youri Tielemans,8,be BEL,CM,27-294,90,80,72,8,2,1,0,3,0,4,3,0,0,64,0,1
John McGinn,7,sct SCO,CM,30-130,90,52,47,4,4,0,0,1,0,0,0,0,0,43,1,2
Andrés García,16,es ESP,RM,22-018,45,18,8,10,0,0,0,1,10,0,0,0,0,14,0,1
Leon Bailey,31,jm JAM,RM,27-200,45,14,14,0,0,0,0,1,0,0,0,0,0,10,0,0
Lamare Bogarde,26,nl NED,CB,21-051,90,54,48,5,5,0,0,0,0,0,0,0,0,50,1,0
Ezri Konsa,4,eng ENG,CB,27-125,90,71,63,8,7,0,0,0,0,0,0,0,0,69,0,0
Axel Disasi,3,fr FRA,CB,26-351,90,40,36,4,3,0,0,0,1,0,0,0,0,34,0,1
Emiliano Martínez,23,ar ARG,GK,32-176,45,28,24,3,1,0,0,0,0,0,0,0,0,21,1,0
Robin Olsen,25,se SWE,GK,35-048,45,17,9,8,2,0,0,0,0,0,0,0,0,17,0,0
