Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Raúl Jiménez,7,mx MEX,FW,33-307,68,26,1,5,14,7,4,26,2,2,100.0,0,0.0,16,87,39,1,1,1,1,4,21,3
Rodrigo Muniz,9,br BRA,FW,23-308,22,8,0,2,5,1,1,8,0,0,,0,,3,12,0,0,0,0,1,0,5,0
Emile Smith Rowe,32,eng ENG,AM,24-223,81,38,0,9,21,9,1,38,4,1,25.0,3,75.0,23,97,23,1,2,0,1,1,25,0
Willian,22,br BRA,AM,36-211,9,7,1,2,2,4,0,7,0,0,,0,,4,67,38,0,0,0,0,0,4,0
Alex Iwobi,17,ng NGA,AM,28-309,88,56,1,11,29,17,1,56,4,2,50.0,2,50.0,35,295,132,3,4,0,1,1,37,5
Ryan Sessegnon,30,eng ENG,AM,24-294,2,5,0,2,1,2,1,5,1,1,100.0,0,0.0,2,18,13,1,0,1,1,0,2,1
Sander Berge,16,no NOR,CM,27-022,90,69,2,29,34,6,1,69,0,0,,0,,44,210,90,1,1,0,1,1,54,2
Andreas Pereira,18,br BRA,CM,29-066,81,38,2,10,16,13,0,38,5,3,60.0,1,20.0,11,60,11,0,0,0,0,0,11,1
Harrison Reed,6,eng ENG,CM,30-040,9,6,0,1,4,1,0,6,1,0,0.0,1,100.0,2,8,0,0,0,0,0,0,4,0
Antonee Robinson,33,us USA,WB,27-212,90,52,4,21,15,17,1,52,2,1,50.0,1,50.0,22,162,70,4,1,1,4,0,25,5
Timothy Castagne,21,be BEL,WB,29-093,90,65,11,31,14,20,2,65,0,0,,0,,26,135,61,2,2,0,1,0,34,6
Calvin Bassey,3,ng NGA,CB,25-067,90,51,6,28,23,2,0,51,3,2,66.7,1,33.3,34,192,126,3,0,0,1,1,36,0
Joachim Andersen,5,dk DEN,CB,28-281,90,76,13,49,26,1,0,76,0,0,,0,,44,227,77,0,0,0,1,0,56,0
Issa Diop,31,fr FRA,CB,28-058,90,68,6,43,24,1,0,68,0,0,,0,,36,185,96,1,0,0,2,1,45,0
Bernd Leno,1,de GER,GK,33-004,90,42,34,42,0,0,0,42,0,0,,0,,28,119,64,0,0,0,0,0,28,0
