Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Raúl Jiménez,7,mx MEX,FW,33-307,68,17,17,0,0,0,0,0,0,0,0,0,0,12,0,1
Rodrigo Muniz,9,br BRA,FW,23-308,22,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Emile Smith Rowe,32,eng ENG,AM,24-223,81,29,29,0,0,0,0,0,0,0,0,0,0,29,0,0
Willian,22,br BRA,AM,36-211,9,6,5,1,0,0,0,1,0,1,1,0,0,5,0,0
Alex Iwobi,17,ng NGA,AM,28-309,88,45,45,0,0,0,3,4,0,0,0,0,0,32,0,1
Ryan Sessegnon,30,eng ENG,AM,24-294,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1
Sander Berge,16,no NOR,CM,27-022,90,59,57,2,2,0,1,0,0,0,0,0,0,54,0,0
Andreas Pereira,18,br BRA,CM,29-066,81,28,19,9,1,0,0,7,0,6,3,3,0,17,0,2
Harrison Reed,6,eng ENG,CM,30-040,9,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0
Antonee Robinson,33,us USA,WB,27-212,90,37,29,8,0,0,0,6,8,0,0,0,0,24,0,0
Timothy Castagne,21,be BEL,WB,29-093,90,45,40,5,0,0,0,4,5,0,0,0,0,29,0,2
Calvin Bassey,3,ng NGA,CB,25-067,90,44,42,2,2,0,0,0,0,0,0,0,0,42,0,1
Joachim Andersen,5,dk DEN,CB,28-281,90,65,60,4,2,0,0,0,0,0,0,0,0,52,1,0
Issa Diop,31,fr FRA,CB,28-058,90,55,54,1,1,0,0,0,0,0,0,0,0,51,0,0
Bernd Leno,1,de GER,GK,33-004,90,40,33,7,2,0,0,0,0,0,0,0,0,37,0,0
