Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Gonçalo Guedes,29,pt POR,FW,28-064,72,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0.0
Tommy Doyle,20,eng ENG,"CM,WB",23-107,18,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0.0
Matheus Cunha,10,br BRA,"AM,FW",25-250,90,1,0,0,6,2,0,7,1,2,0,0,0,4,0,1,0.0
Pablo Sarabia,21,es ESP,AM,32-266,78,1,0,0,3,3,0,3,2,0,0,0,0,3,1,1,50.0
Hwang Hee-chan,11,kr KOR,AM,29-006,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0.0
Jean-Ricner Bellegarde,27,fr FRA,"CM,AM",26-219,87,0,0,0,2,2,0,3,2,1,0,0,0,3,0,0,
Santiago Bueno,4,uy URU,CB,26-084,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
André,7,br BRA,CM,23-200,90,0,0,0,1,0,0,0,2,0,0,0,0,4,0,0,
Rayan Aït-Nouri,3,dz ALG,WB,23-240,72,0,0,0,0,2,0,0,1,3,0,0,0,4,1,1,50.0
Rodrigo Gomes,19,pt POR,"AM,WB,FW",21-209,18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0
Nélson Semedo,22,pt POR,WB,31-077,90,0,0,0,4,0,3,1,0,1,0,0,0,3,1,1,50.0
Toti Gomes,24,pt POR,CB,26-016,90,0,0,0,1,1,1,0,2,2,0,0,0,4,2,1,66.7
Emmanuel Agbadou,12,ci CIV,CB,27-229,90,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,50.0
Matt Doherty,2,ie IRL,"CB,WB",33-016,90,0,0,0,2,0,0,0,3,1,0,0,0,3,1,0,100.0
José Sá,1,pt POR,GK,32-015,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0
