Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Dominic Calvert-Lewin,9,eng ENG,FW,27-305,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Iliman Ndiaye,10,sn SEN,LW,24-315,90,3,2,1,0,2,2,4,50.0,2,2,0,2,0,3,0,1
Jack Harrison,11,eng ENG,RW,28-056,58,2,1,0,1,1,0,1,0.0,1,1,0,1,0,2,2,0
Jesper Lindstrøm,29,dk DEN,RW,24-321,32,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Abdoulaye Doucouré,16,ml MLI,AM,32-014,82,2,1,0,1,1,0,1,0.0,1,1,0,1,0,2,0,0
Beto,14,gw GNB,AM,26-350,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Idrissa Gana Gueye,27,sn SEN,DM,35-111,90,3,2,1,2,0,3,4,75.0,1,1,0,1,3,6,1,0
Orel Mangala,8,be BEL,DM,26-303,90,0,0,0,0,0,0,0,,0,1,0,1,2,2,3,0
Vitaliy Mykolenko,19,ua UKR,LB,25-231,90,4,2,3,1,0,2,2,100.0,0,0,0,0,1,5,2,0
Jarrad Branthwaite,32,eng ENG,CB,22-202,90,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,3,1
James Tarkowski,6,eng ENG,CB,32-057,90,3,0,2,1,0,1,1,100.0,0,3,2,1,2,5,7,0
Ashley Young,18,eng ENG,RB,39-190,82,0,0,0,0,0,0,0,,0,1,1,0,1,1,3,1
Jake O'Brien,15,ie IRL,RB,23-245,8,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0
Jordan Pickford,1,eng ENG,GK,30-314,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
