Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dominic Calvert-Lewin,9,eng ENG,FW,27-305,90,0,0,0,2,0,2,1,0,0,0,0,0,0,3,4,42.9
Iliman Ndiaye,10,sn SEN,LW,24-315,90,0,0,0,1,2,0,1,0,2,0,0,0,7,0,1,0.0
Jack Harrison,11,eng ENG,RW,28-056,58,0,0,0,1,0,1,0,0,1,0,0,0,3,0,3,0.0
Jesper Lindstrøm,29,dk DEN,RW,24-321,32,0,0,0,1,0,0,1,0,1,0,0,0,2,1,3,25.0
Abdoulaye Doucouré,16,ml MLI,AM,32-014,82,0,0,0,1,0,1,2,0,1,0,0,0,5,0,2,0.0
Beto,14,gw GNB,AM,26-350,8,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,75.0
Idrissa Gana Gueye,27,sn SEN,DM,35-111,90,1,0,0,1,2,0,0,3,2,0,0,0,2,2,1,66.7
Orel Mangala,8,be BEL,DM,26-303,90,0,0,0,4,3,0,0,2,0,0,0,0,4,0,0,
Vitaliy Mykolenko,19,ua UKR,LB,25-231,90,0,0,0,1,1,0,6,1,2,0,0,0,2,1,1,50.0
Jarrad Branthwaite,32,eng ENG,CB,22-202,90,0,0,0,0,1,1,0,1,0,0,0,0,3,0,1,0.0
James Tarkowski,6,eng ENG,CB,32-057,90,0,0,0,2,0,0,0,2,0,0,0,0,2,5,2,71.4
Ashley Young,18,eng ENG,RB,39-190,82,0,0,0,2,1,0,9,1,0,0,0,0,4,0,0,
Jake O'Brien,15,ie IRL,RB,23-245,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Jordan Pickford,1,eng ENG,GK,30-314,90,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
