Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jáder Durán,9,co COL,FW,21-001,73,18,0,2,5,12,5,18,1,0,0.0,1,100.0,11,79,55,0,2,0,3,2,14,7
Ollie Watkins,11,eng ENG,FW,28-350,17,13,0,0,5,8,1,13,0,0,,0,,8,28,4,0,0,0,1,0,9,2
John McGinn,7,sct SCO,LW,30-057,90,38,0,1,15,23,5,38,2,1,50.0,1,50.0,23,102,49,1,1,0,3,0,25,7
Matty Cash,2,pl POL,RW,27-129,90,41,2,11,6,25,9,41,3,1,33.3,2,66.7,22,161,94,5,3,1,1,1,27,9
Morgan Rogers,27,eng ENG,AM,22-141,90,40,0,4,16,20,6,40,7,2,28.6,4,57.1,27,219,100,4,4,2,4,2,30,6
Youri Tielemans,8,be BEL,DM,27-221,73,32,1,7,17,8,0,32,0,0,,0,,13,41,24,1,0,0,1,0,19,0
Amadou Onana,24,be BEL,DM,23-120,17,17,1,2,13,2,0,17,2,1,50.0,1,50.0,12,73,33,1,1,0,0,0,12,1
Boubacar Kamara,44,fr FRA,DM,25-021,89,66,5,11,46,10,0,66,0,0,,0,,38,201,91,0,1,0,1,1,48,1
Ross Barkley,6,eng ENG,DM,31-009,1,10,0,0,9,1,0,10,0,0,,0,,8,55,34,0,0,0,0,1,8,0
Lucas Digne,12,fr FRA,LB,31-147,89,47,2,6,16,25,1,47,1,0,0.0,1,100.0,27,110,36,0,1,0,0,2,35,17
Ian Maatsen,22,nl NED,LB,22-279,1,8,0,0,3,5,0,8,0,0,,0,,6,11,4,0,0,0,1,0,6,2
Pau Torres,14,es ESP,CB,27-333,90,78,5,23,48,7,0,78,0,0,,0,,54,535,442,5,4,0,0,0,63,0
Diego Carlos,3,br BRA,CB,31-274,90,92,13,39,53,0,0,92,0,0,,0,,50,316,201,0,0,0,1,0,59,0
Ezri Konsa,4,eng ENG,RB,27-052,90,56,4,14,34,8,3,56,0,0,,0,,29,163,92,2,0,1,0,0,35,0
Emiliano Martínez,23,ar ARG,GK,32-103,90,39,25,39,0,0,0,39,0,0,,0,,24,125,82,0,0,0,0,0,23,0
