Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
Emiliano Martínez,ar ARG,32-103,90,6,2,4,66.7,1.9,3,4,75.0,33,4,12.1,24.5,4,0.0,15.3,18,1,5.6,0,3.0
