Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jáder Durán,9,co COL,FW,21-001,73,1,0,0,4,1,0,0,0,0,0,0,0,2,1,1,50.0
Ollie Watkins,11,eng ENG,FW,28-350,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
John McGinn,7,sct SCO,LW,30-057,90,0,0,0,1,2,0,5,1,2,0,0,0,3,0,0,
Matty Cash,2,pl POL,RW,27-129,90,0,0,0,0,0,1,2,2,1,0,0,0,4,3,1,75.0
Morgan Rogers,27,eng ENG,AM,22-141,90,0,0,0,1,4,0,0,0,0,0,0,0,3,0,2,0.0
Youri Tielemans,8,be BEL,DM,27-221,73,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,
Amadou Onana,24,be BEL,DM,23-120,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Boubacar Kamara,44,fr FRA,DM,25-021,89,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,
Ross Barkley,6,eng ENG,DM,31-009,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Lucas Digne,12,fr FRA,LB,31-147,89,0,0,0,0,0,1,5,0,0,0,0,0,2,0,0,
Ian Maatsen,22,nl NED,LB,22-279,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Pau Torres,14,es ESP,CB,27-333,90,0,0,0,0,2,0,0,0,0,0,0,0,2,1,2,33.3
Diego Carlos,3,br BRA,CB,31-274,90,0,0,0,0,0,0,0,0,1,0,0,0,4,1,2,33.3
Ezri Konsa,4,eng ENG,RB,27-052,90,0,0,0,0,2,0,2,1,0,0,0,0,4,2,2,50.0
Emiliano Martínez,23,ar ARG,GK,32-103,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
