Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jáder Durán,9,co COL,FW,21-001,73,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Ollie Watkins,11,eng ENG,FW,28-350,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
John McGinn,7,sct SCO,LW,30-057,90,2,2,1,0,1,0,0,,0,1,0,1,1,3,0,0
Matty Cash,2,pl POL,RW,27-129,90,3,1,2,1,0,1,2,50.0,1,0,0,0,2,5,1,1
Morgan Rogers,27,eng ENG,AM,22-141,90,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0
Youri Tielemans,8,be BEL,DM,27-221,73,1,1,1,0,0,1,3,33.3,2,2,1,1,1,2,0,0
Amadou Onana,24,be BEL,DM,23-120,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Boubacar Kamara,44,fr FRA,DM,25-021,89,0,0,0,0,0,0,2,0.0,2,1,1,0,1,1,4,0
Ross Barkley,6,eng ENG,DM,31-009,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Lucas Digne,12,fr FRA,LB,31-147,89,1,0,1,0,0,0,0,,0,1,0,1,0,1,2,0
Ian Maatsen,22,nl NED,LB,22-279,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Pau Torres,14,es ESP,CB,27-333,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,4,0
Diego Carlos,3,br BRA,CB,31-274,90,2,1,2,0,0,2,3,66.7,1,1,1,0,0,2,7,0
Ezri Konsa,4,eng ENG,RB,27-052,90,2,0,1,0,1,1,1,100.0,0,1,1,0,1,3,3,0
Emiliano Martínez,23,ar ARG,GK,32-103,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
