Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Erling Haaland,9,no NOR,FW,24-209,86,10,10,0,0,0,0,0,0,0,0,0,0,6,0,0
Matheus Nunes,27,pt POR,AM,26-172,4,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Omar Marmoush,7,eg EGY,LW,26-008,75,21,16,5,1,1,0,5,0,4,3,1,0,17,0,0
Jeremy Doku,11,be BEL,LW,22-264,15,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
Sávio,26,br BRA,RW,20-311,90,43,43,0,0,0,0,2,0,0,0,0,0,39,0,2
Phil Foden,47,eng ENG,AM,24-263,75,42,37,5,1,1,0,4,1,2,1,1,0,37,0,0
James Mcatee,87,eng ENG,"AM,FW",22-120,15,5,5,0,0,1,0,0,0,0,0,0,0,4,0,1
İlkay Gündoğan,19,de GER,DM,34-114,86,80,78,2,1,0,0,1,0,1,1,0,0,78,0,0
Mateo Kovačić,8,hr CRO,DM,30-285,4,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Nicolás González,14,es ESP,DM,23-043,90,103,99,4,4,0,0,0,0,0,0,0,0,100,0,1
Joško Gvardiol,24,hr CRO,LB,23-023,86,58,52,6,1,0,0,1,5,0,0,0,0,47,0,2
Nico O’Reilly,75,eng ENG,LB,19-331,4,6,4,2,1,0,0,0,1,0,0,0,0,6,0,0
John Stones,5,eng ENG,CB,30-263,90,49,49,0,0,0,0,0,0,0,0,0,0,46,0,0
Abdukodir Khusanov,45,uz UZB,CB,20-352,90,67,67,0,0,0,0,0,0,0,0,0,0,63,0,1
Rico Lewis,82,eng ENG,RB,20-086,90,69,60,9,3,0,0,0,6,0,0,0,0,64,0,1
Ederson,31,br BRA,GK,31-182,90,46,39,7,4,0,0,0,0,0,0,0,0,39,0,0
