Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Evanilson,9,br BRA,FW,24-344,67,16,2,3,2,11,7,15,1,0,0.0,0,0.0,8,45,24,0,0,0,0,0,10,3
Luis Sinisterra,17,co COL,"FW,LW",25-089,23,11,0,0,5,6,1,11,2,0,0.0,2,100.0,6,81,15,1,1,1,1,0,10,2
Marcus Tavernier,16,eng ENG,LW,25-176,82,38,0,2,9,28,4,38,2,2,100.0,0,0.0,20,196,138,6,3,1,2,2,21,9
Enes Ünal,26,tr TUR,FW,27-127,8,4,0,0,0,4,1,4,0,0,,0,,1,0,0,0,0,0,0,0,3,1
Antoine Semenyo,24,gh GHA,RW,24-251,90,39,0,9,10,22,3,39,4,2,50.0,1,25.0,25,182,74,1,1,1,2,1,25,8
Justin Kluivert,19,nl NED,AM,25-132,74,29,1,3,14,14,5,29,3,2,66.7,1,33.3,14,91,61,2,1,2,3,0,12,5
Philip Billing,29,dk DEN,AM,28-095,16,12,0,0,4,8,1,12,0,0,,0,,8,39,27,0,0,0,0,0,8,1
Ryan Christie,10,sct SCO,DM,29-205,67,41,1,5,21,15,3,41,2,1,50.0,0,0.0,20,108,41,1,1,1,1,0,23,3
Alex Scott,8,eng ENG,DM,21-024,23,17,1,7,6,4,0,17,1,0,0.0,1,100.0,9,26,11,0,0,0,2,0,7,0
Lewis Cook,4,eng ENG,DM,27-224,90,42,1,8,28,8,0,42,1,1,100.0,0,0.0,22,150,92,0,0,0,0,1,18,0
Milos Kerkez,3,hu HUN,LB,20-312,90,40,5,11,16,13,0,40,0,0,,0,,15,69,15,0,0,0,1,0,11,2
Marcos Senesi,5,ar ARG,CB,27-127,90,51,5,28,22,1,1,51,1,0,0.0,1,100.0,26,103,32,0,0,0,0,2,31,0
Illia Zabarnyi,27,ua UKR,CB,22-013,90,32,5,15,16,1,0,32,0,0,,0,,16,76,23,0,0,0,0,0,12,0
Adam Smith,15,eng ENG,RB,33-138,74,22,0,9,11,3,0,22,1,1,100.0,0,0.0,7,40,18,1,1,0,1,0,5,0
Julian Araujo,22,mx MEX,RB,23-032,16,9,0,2,4,3,0,9,0,0,,0,,2,5,0,0,0,0,1,0,4,2
Mark Travers,42,ie IRL,GK,25-119,90,20,15,20,0,0,0,20,0,0,,0,,14,86,17,0,0,0,0,0,12,0
