Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dango Ouattara,11,bf BFA,"FW,RW",22-342,89,1,0,0,1,0,0,0,0,0,0,0,0,6,1,3,25.0
Remy Rees-Dottin,51,eng ENG,RW,18-318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Antoine Semenyo,24,gh GHA,LW,25-011,90,0,0,0,3,0,0,0,1,0,0,0,0,2,2,2,50.0
David Brooks,7,wls WAL,RW,27-194,81,0,0,0,0,1,0,9,1,0,0,0,0,7,0,1,0.0
Daniel Jebbison,21,ca CAN,FW,21-158,9,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,100.0
Justin Kluivert,19,nl NED,AM,25-258,89,1,0,0,1,1,0,5,0,0,0,0,0,7,0,0,
Ben Winterburn,47,eng ENG,AM,20-136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ryan Christie,10,sct SCO,DM,29-331,90,1,0,0,4,2,0,2,3,5,0,0,0,6,2,3,40.0
Tyler Adams,12,us USA,DM,25-339,90,1,0,0,3,1,0,0,2,3,0,0,0,1,1,3,25.0
Milos Kerkez,3,hu HUN,LB,21-072,90,1,0,0,2,0,0,5,2,0,0,0,0,2,1,0,100.0
Dean Huijsen,2,es ESP,CB,19-279,90,0,0,0,0,0,0,0,2,3,0,0,0,7,1,1,50.0
Illia Zabarnyi,27,ua UKR,CB,22-139,90,0,0,0,0,1,0,0,0,1,0,0,0,2,3,1,75.0
Lewis Cook,4,eng ENG,RB,27-350,90,0,0,0,3,1,0,3,1,2,0,0,0,3,2,2,50.0
Kepa Arrizabalaga,13,es ESP,GK,30-107,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
