Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dango Ouattara,11,bf BFA,"FW,RW",22-342,89,32,3,6,15,14,4,32,6,5,83.3,1,16.7,20,188,93,2,1,1,3,2,22,4
Remy Rees-Dottin,51,eng ENG,RW,18-318,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Antoine Semenyo,24,gh GHA,LW,25-011,90,56,1,5,17,34,8,56,2,1,50.0,1,50.0,29,175,97,4,1,2,4,1,37,8
David Brooks,7,wls WAL,RW,27-194,81,40,2,6,13,22,5,40,4,2,50.0,1,25.0,27,207,116,6,1,2,1,3,26,3
Daniel Jebbison,21,ca CAN,FW,21-158,9,10,0,0,5,5,3,10,3,2,66.7,1,33.3,7,68,50,1,1,1,1,0,7,3
Justin Kluivert,19,nl NED,AM,25-258,89,49,3,5,13,33,4,49,5,1,20.0,2,40.0,29,271,208,7,5,1,2,1,24,4
Ben Winterburn,47,eng ENG,AM,20-136,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Ryan Christie,10,sct SCO,DM,29-331,90,72,8,18,37,17,4,72,1,1,100.0,0,0.0,32,101,20,0,1,0,0,2,34,2
Tyler Adams,12,us USA,DM,25-339,90,43,3,9,21,14,0,43,1,0,0.0,0,0.0,26,98,37,0,1,0,1,2,27,1
Milos Kerkez,3,hu HUN,LB,21-072,90,56,5,13,18,26,1,56,3,3,100.0,0,0.0,25,116,73,1,1,1,3,0,27,3
Dean Huijsen,2,es ESP,CB,19-279,90,43,9,20,21,2,2,43,0,0,,0,,22,129,42,0,0,0,2,0,18,0
Illia Zabarnyi,27,ua UKR,CB,22-139,90,43,8,20,21,2,2,43,0,0,,0,,22,105,42,0,0,0,0,0,21,0
Lewis Cook,4,eng ENG,RB,27-350,90,44,6,16,19,9,1,44,1,1,100.0,0,0.0,12,48,25,2,0,1,2,0,12,3
Kepa Arrizabalaga,13,es ESP,GK,30-107,90,27,19,26,1,0,0,27,0,0,,0,,13,106,65,0,0,0,0,0,5,0
