Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dango Ouattara,11,bf BFA,"FW,RW",22-342,89,21,20,1,0,1,0,0,0,0,0,0,0,14,0,1
Remy Rees-Dottin,51,eng ENG,RW,18-318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antoine Semenyo,24,gh GHA,LW,25-011,90,38,37,1,0,0,0,0,1,0,0,0,0,32,0,1
David Brooks,7,wls WAL,RW,27-194,81,31,27,4,2,1,0,9,0,2,1,1,0,21,0,2
Daniel Jebbison,21,ca CAN,FW,21-158,9,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
Justin Kluivert,19,nl NED,AM,25-258,89,35,29,6,0,0,0,5,1,4,4,0,0,25,0,0
Ben Winterburn,47,eng ENG,AM,20-136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Christie,10,sct SCO,DM,29-331,90,45,45,0,0,0,0,2,0,0,0,0,0,36,0,1
Tyler Adams,12,us USA,DM,25-339,90,30,30,0,0,0,0,0,0,0,0,0,0,27,0,0
Milos Kerkez,3,hu HUN,LB,21-072,90,44,36,8,0,0,0,5,8,0,0,0,0,33,0,1
Dean Huijsen,2,es ESP,CB,19-279,90,27,25,2,2,0,1,0,0,0,0,0,0,22,0,1
Illia Zabarnyi,27,ua UKR,CB,22-139,90,31,31,0,0,0,1,0,0,0,0,0,0,21,0,0
Lewis Cook,4,eng ENG,RB,27-350,90,31,26,5,0,0,0,3,5,0,0,0,0,19,0,0
Kepa Arrizabalaga,13,es ESP,GK,30-107,90,25,13,12,4,0,0,0,0,0,0,0,0,9,0,0
