Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Danny Welbeck,18,eng ENG,"FW,AM",33-342,90,34,2,3,16,15,4,34,0,0,,0,,13,77,35,0,1,0,1,1,23,5
Georginio Rutter,14,fr FRA,"FW,AM",22-196,90,34,5,7,11,16,2,34,4,0,0.0,4,100.0,18,71,44,1,1,1,5,3,19,2
Kaoru Mitoma,22,jp JPN,LM,27-166,86,48,0,5,22,23,7,48,8,3,37.5,5,62.5,31,334,211,5,3,3,1,1,42,12
Simon Adingra,11,ci CIV,"WB,LM",22-306,4,9,0,1,3,5,1,9,1,1,100.0,0,0.0,4,45,17,2,0,1,1,1,7,5
Yasin Ayari,26,se SWE,CM,21-027,75,55,5,15,30,12,1,55,5,2,40.0,2,40.0,28,146,51,1,1,1,3,0,36,2
Mats Wieffer,27,nl NED,CM,24-352,15,19,0,3,10,6,2,19,1,0,0.0,1,100.0,8,24,5,0,0,0,0,0,14,2
Jack Hinshelwood,41,eng ENG,CM,19-205,87,60,4,19,34,7,0,60,0,0,,0,,26,99,63,2,0,0,0,0,44,0
Evan Ferguson,28,ie IRL,FW,20-014,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Ferdi Kadioglu,24,tr TUR,"RM,RB",25-026,86,40,2,9,17,15,3,40,2,0,0.0,2,100.0,24,96,26,0,0,0,1,1,26,5
Jakub Moder,15,pl POL,"CM,RB",25-209,4,9,0,2,4,3,0,9,0,0,,0,,6,63,51,2,1,0,0,0,7,0
Pervis Estupiñán,30,ec ECU,"LB,CB",26-286,90,78,5,28,35,15,0,78,2,0,0.0,2,100.0,27,178,124,3,1,0,1,2,44,4
Igor,3,br BRA,CB,26-269,90,70,13,34,35,1,0,70,0,0,,0,,33,202,149,2,0,0,0,0,51,0
Jan Paul van Hecke,29,nl NED,CB,24-147,90,69,7,37,31,1,0,69,2,2,100.0,0,0.0,43,209,137,0,0,0,0,0,49,0
Joël Veltman,34,nl NED,RB,32-292,75,53,3,25,18,10,0,53,0,0,,0,,22,112,52,1,1,0,4,1,29,0
Brajan Gruda,8,de GER,"RM,WB",20-155,15,14,1,1,3,10,3,14,1,0,0.0,1,100.0,9,96,18,0,2,1,0,1,9,5
Bart Verbruggen,1,nl NED,GK,22-076,90,43,38,42,1,0,0,43,0,0,,0,,29,140,65,0,1,1,0,0,27,0
