Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Danny Welbeck,18,eng ENG,"FW,AM",33-342,90,23,23,0,0,0,0,0,0,0,0,0,0,20,0,0
Georginio Rutter,14,fr FRA,"FW,AM",22-196,90,13,13,0,0,1,0,0,0,0,0,0,0,8,0,3
Kaoru Mitoma,22,jp JPN,LM,27-166,86,37,37,0,0,1,0,2,0,0,0,0,0,30,0,1
Simon Adingra,11,ci CIV,"WB,LM",22-306,4,7,4,3,0,0,0,1,3,0,0,0,0,6,0,1
Yasin Ayari,26,se SWE,CM,21-027,75,38,35,3,1,1,0,3,0,2,2,0,0,31,0,1
Mats Wieffer,27,nl NED,CM,24-352,15,14,14,0,0,0,0,1,0,0,0,0,0,10,0,1
Jack Hinshelwood,41,eng ENG,CM,19-205,87,57,53,4,1,0,0,0,0,0,0,0,0,52,0,1
Evan Ferguson,28,ie IRL,FW,20-014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferdi Kadioglu,24,tr TUR,"RM,RB",25-026,86,26,25,1,0,0,0,3,1,0,0,0,0,23,0,0
Jakub Moder,15,pl POL,"CM,RB",25-209,4,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0
Pervis Estupiñán,30,ec ECU,"LB,CB",26-286,90,65,54,11,0,0,0,2,8,3,2,0,0,57,0,1
Igor,3,br BRA,CB,26-269,90,64,56,8,1,0,1,0,0,0,0,0,0,60,0,0
Jan Paul van Hecke,29,nl NED,CB,24-147,90,62,59,3,3,0,3,0,0,0,0,0,0,56,0,0
Joël Veltman,34,nl NED,RB,32-292,75,44,35,9,3,0,0,1,6,0,0,0,0,34,0,1
Brajan Gruda,8,de GER,"RM,WB",20-155,15,8,6,2,0,0,0,2,0,2,0,2,0,6,0,0
Bart Verbruggen,1,nl NED,GK,22-076,90,38,37,1,0,0,0,0,0,0,0,0,0,27,0,0
