Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Chris Wood,11,nz NZL,FW,33-030,87,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Taiwo Awoniyi,9,ng NGA,FW,27-147,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Callum Hudson-Odoi,14,eng ENG,"LW,LM",24-060,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Anthony Elanga,21,se SWE,"RW,RM",22-254,69,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0
Ryan Yates,22,eng ENG,CM,27-046,21,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0
Morgan Gibbs-White,10,eng ENG,"AM,CM",24-345,87,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
James Ward-Prowse,18,eng ENG,CM,30-066,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Elliot Anderson,8,eng ENG,"DM,CM",22-061,69,3,2,2,1,0,2,2,100.0,0,0,0,0,1,4,3,1
Jota Silva,20,pt POR,RM,25-158,21,3,1,1,2,0,1,4,25.0,3,0,0,0,1,4,1,0
Nicolás Domínguez,16,ar ARG,DM,26-192,59,2,0,2,0,0,1,1,100.0,0,3,1,2,1,3,3,0
Morato,4,br BRA,CB,23-190,31,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0
Neco Williams,7,wls WAL,LB,23-268,90,1,0,1,0,0,0,0,,0,1,0,1,2,3,3,0
Murillo,5,br BRA,CB,22-186,90,3,3,2,0,1,2,2,100.0,0,4,4,0,2,5,8,1
Nikola Milenković,31,rs SRB,CB,27-086,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,8,0
Ola Aina,34,ng NGA,RB,28-090,90,2,2,1,1,0,1,2,50.0,1,0,0,0,2,4,3,0
Matz Sels,26,be BEL,GK,32-315,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
