Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Liam Delap,19,eng ENG,FW,22-035,79,12,11,0,0,0,0,0,0,0,0,0,0,9,1,0
George Hirst,27,sct SCO,FW,26-028,11,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Julio Enciso,9,py PAR,"LW,AM",21-051,79,28,23,5,2,0,0,3,1,1,1,0,0,18,0,1
Nathan Broadhead,33,wls WAL,AM,26-344,11,8,7,1,0,0,0,0,0,0,0,0,0,7,0,0
Jaden Philogene Bidace,29,eng ENG,"RW,LW",23-035,79,17,17,0,0,0,0,0,0,0,0,0,0,9,0,0
Jack Clarke,47,eng ENG,LW,24-112,11,8,8,0,0,0,0,1,0,0,0,0,0,7,0,0
Omari Hutchinson,20,eng ENG,"RW,AM",21-136,90,38,33,5,0,0,0,3,2,0,0,0,0,32,0,1
Jens Cajuste,12,se SWE,DM,25-217,90,40,36,4,2,0,0,1,2,0,0,0,0,34,0,0
Kalvin Phillips,8,eng ENG,DM,29-103,85,38,34,4,4,0,0,0,0,0,0,0,0,31,0,0
Jack Taylor,14,ie IRL,DM,26-265,5,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
Leif Davis,3,eng ENG,LB,25-062,90,54,45,9,2,0,0,9,2,5,3,1,0,39,0,2
Jacob Greaves,24,eng ENG,CB,24-184,45,48,43,5,0,0,0,0,0,0,0,0,0,44,0,0
Cameron Burgess,15,au AUS,CB,29-145,45,42,40,2,1,0,0,0,0,0,0,0,0,38,0,0
Luke Woolfenden,6,eng ENG,CB,26-145,90,61,60,1,0,0,0,0,0,0,0,0,0,54,0,0
Dara O'Shea,26,ie IRL,RB,26-011,90,50,41,9,1,0,0,1,8,0,0,0,0,40,0,0
Alex Palmer,31,eng ENG,GK,28-217,90,27,25,2,1,0,0,0,0,0,0,0,0,21,0,0
