Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Liam Delap,19,eng ENG,FW,22-035,79,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,1,0
George Hirst,27,sct SCO,FW,26-028,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Julio Enciso,9,py PAR,"LW,AM",21-051,79,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Nathan Broadhead,33,wls WAL,AM,26-344,11,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Jaden Philogene Bidace,29,eng ENG,"RW,LW",23-035,79,1,0,0,1,0,0,0,,0,3,0,3,1,2,1,0
Jack Clarke,47,eng ENG,LW,24-112,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Omari Hutchinson,20,eng ENG,"RW,AM",21-136,90,1,1,1,0,0,0,1,0.0,1,2,0,2,0,1,0,0
Jens Cajuste,12,se SWE,DM,25-217,90,3,2,1,2,0,2,2,100.0,0,0,0,0,1,4,2,0
Kalvin Phillips,8,eng ENG,DM,29-103,85,1,1,1,0,0,0,2,0.0,2,4,0,4,0,1,2,0
Jack Taylor,14,ie IRL,DM,26-265,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Leif Davis,3,eng ENG,LB,25-062,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
Jacob Greaves,24,eng ENG,CB,24-184,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Cameron Burgess,15,au AUS,CB,29-145,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Luke Woolfenden,6,eng ENG,CB,26-145,90,2,2,1,1,0,0,0,,0,0,0,0,1,3,2,0
Dara O'Shea,26,ie IRL,RB,26-011,90,1,1,1,0,0,1,2,50.0,1,1,1,0,1,2,3,0
Alex Palmer,31,eng ENG,GK,28-217,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
