Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Liam Delap,19,eng ENG,FW,22-035,79,0,0,0,0,1,0,0,0,1,0,0,0,4,0,1,0.0
George Hirst,27,sct SCO,FW,26-028,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Julio Enciso,9,py PAR,"LW,AM",21-051,79,0,0,0,0,1,0,3,0,0,0,0,0,2,0,2,0.0
Nathan Broadhead,33,wls WAL,AM,26-344,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Jaden Philogene Bidace,29,eng ENG,"RW,LW",23-035,79,0,0,0,0,4,1,0,1,0,0,0,0,3,0,0,
Jack Clarke,47,eng ENG,LW,24-112,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Omari Hutchinson,20,eng ENG,"RW,AM",21-136,90,0,0,0,0,1,0,3,0,1,0,0,0,5,0,1,0.0
Jens Cajuste,12,se SWE,DM,25-217,90,0,0,0,1,3,0,1,1,2,0,0,0,6,1,1,50.0
Kalvin Phillips,8,eng ENG,DM,29-103,85,1,0,0,1,0,0,0,0,1,0,0,0,4,0,2,0.0
Jack Taylor,14,ie IRL,DM,26-265,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Leif Davis,3,eng ENG,LB,25-062,90,0,0,0,0,0,0,9,0,0,0,0,0,2,2,0,100.0
Jacob Greaves,24,eng ENG,CB,24-184,45,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,100.0
Cameron Burgess,15,au AUS,CB,29-145,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0
Luke Woolfenden,6,eng ENG,CB,26-145,90,0,0,0,0,1,0,0,1,2,0,0,0,1,2,1,66.7
Dara O'Shea,26,ie IRL,RB,26-011,90,0,0,0,2,1,0,1,1,1,0,0,0,4,2,5,28.6
Alex Palmer,31,eng ENG,GK,28-217,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
