Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Erling Haaland,9,no NOR,FW,24-158,90,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,50.0
Jeremy Doku,11,be BEL,LM,22-213,74,0,0,0,1,3,0,1,0,2,0,0,0,6,0,0,
Kevin De Bruyne,17,be BEL,CM,33-181,16,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,
Bernardo Silva,20,pt POR,CM,30-138,90,0,0,0,1,1,0,5,0,3,0,0,0,2,0,0,
Phil Foden,47,eng ENG,"CM,LM",24-212,90,1,0,0,1,1,0,8,0,0,0,0,0,2,1,0,100.0
Sávio,26,br BRA,RM,20-260,90,0,0,0,1,1,0,5,0,0,1,0,0,4,0,0,
Mateo Kovačić,8,hr CRO,DM,30-234,84,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,
İlkay Gündoğan,19,de GER,DM,34-063,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Joško Gvardiol,24,hr CRO,LB,22-338,90,0,0,0,1,0,0,1,0,1,0,0,0,1,2,1,66.7
Nathan Aké,6,nl NED,CB,29-312,84,0,0,0,0,0,0,0,0,1,0,0,0,5,2,2,50.0
Jahmai Simpson-Pusey,66,eng ENG,CB,19-052,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Manuel Akanji,25,ch SUI,CB,29-160,90,0,0,0,0,1,0,1,0,0,0,0,0,6,1,3,25.0
Rico Lewis,82,eng ENG,RB,20-035,90,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,50.0
Stefan Ortega,18,de GER,GK,32-050,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
