Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Erling Haaland,9,no NOR,FW,24-158,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Jeremy Doku,11,be BEL,LM,22-213,74,4,2,2,2,0,1,2,50.0,1,0,0,0,0,4,0,0
Kevin De Bruyne,17,be BEL,CM,33-181,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Bernardo Silva,20,pt POR,CM,30-138,90,4,3,3,1,0,4,5,80.0,1,0,0,0,0,4,1,0
Phil Foden,47,eng ENG,"CM,LM",24-212,90,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Sávio,26,br BRA,RM,20-260,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Mateo Kovačić,8,hr CRO,DM,30-234,84,2,0,0,2,0,2,4,50.0,2,1,0,1,1,3,1,0
İlkay Gündoğan,19,de GER,DM,34-063,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Joško Gvardiol,24,hr CRO,LB,22-338,90,2,1,0,1,1,0,1,0.0,1,1,0,1,0,2,1,0
Nathan Aké,6,nl NED,CB,29-312,84,2,1,2,0,0,1,1,100.0,0,1,0,1,0,2,4,0
Jahmai Simpson-Pusey,66,eng ENG,CB,19-052,6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Manuel Akanji,25,ch SUI,CB,29-160,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,1
Rico Lewis,82,eng ENG,RB,20-035,90,1,1,0,0,1,1,1,100.0,0,2,1,1,0,1,1,0
Stefan Ortega,18,de GER,GK,32-050,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
