Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dango Ouattara,11,bf BFA,"FW,RW",22-356,90,0,0,0,1,1,2,3,0,0,0,0,0,3,0,0,
Antoine Semenyo,24,gh GHA,LW,25-025,90,0,0,0,2,0,1,2,0,1,0,0,0,4,2,2,50.0
David Brooks,7,wls WAL,RW,27-208,65,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,
Marcus Tavernier,16,eng ENG,"DM,RW",25-316,25,0,0,0,1,1,0,1,0,1,0,0,0,3,1,1,50.0
Justin Kluivert,19,nl NED,AM,25-272,90,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,
Tyler Adams,12,us USA,DM,25-353,90,0,0,0,2,1,0,0,1,0,0,0,0,5,2,1,66.7
Ryan Christie,10,sct SCO,DM,29-345,79,1,0,0,1,1,0,0,1,1,0,0,0,4,0,0,
Daniel Jebbison,21,eng ENG,FW,21-172,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0
Milos Kerkez,3,hu HUN,LB,21-086,90,0,0,0,1,3,1,5,5,0,0,0,0,7,0,0,
Dean Huijsen,2,es ESP,CB,19-293,90,1,0,0,2,0,0,0,2,1,0,0,0,6,0,0,
Illia Zabarnyi,27,ua UKR,CB,22-153,90,0,0,0,2,0,0,0,1,2,0,0,0,7,0,1,0.0
Lewis Cook,4,eng ENG,RB,27-364,90,0,0,0,2,0,0,2,0,0,0,1,0,5,1,1,50.0
Kepa Arrizabalaga,13,es ESP,GK,30-121,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
