Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Liam Delap,19,eng ENG,FW,21-343,83,5,4,1,0,0,0,0,1,0,0,0,0,4,0,0
George Hirst,27,sct SCO,FW,25-336,7,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
Nathan Broadhead,33,wls WAL,"LW,AM",26-286,90,17,15,2,0,0,1,0,1,0,0,0,0,14,0,1
Wes Burns,7,wls WAL,RW,30-054,70,17,17,0,0,0,0,3,0,0,0,0,0,9,0,3
Jack Taylor,14,ie IRL,"RW,DM",26-207,20,19,18,1,1,0,0,0,0,0,0,0,0,17,0,0
Omari Hutchinson,20,eng ENG,"AM,RW",21-078,90,28,26,2,0,0,0,2,0,0,0,0,0,22,0,1
Jens Cajuste,12,se SWE,DM,25-159,70,24,22,2,1,0,0,1,1,0,0,0,0,21,0,0
Sam Morsy,5,eg EGY,DM,33-128,20,24,24,0,0,0,0,0,0,0,0,0,0,20,0,1
Kalvin Phillips,8,eng ENG,DM,29-045,83,23,23,0,0,0,0,0,0,0,0,0,0,17,0,0
Jack Clarke,47,eng ENG,LW,24-054,7,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
Leif Davis,3,eng ENG,LB,25-004,90,47,35,11,3,0,0,3,7,1,0,0,0,41,1,0
Jacob Greaves,24,eng ENG,CB,24-126,90,70,68,2,2,0,0,0,0,0,0,0,0,64,0,1
Luke Woolfenden,6,eng ENG,CB,26-087,90,54,54,0,0,0,0,0,0,0,0,0,0,51,0,1
Dara O'Shea,26,ie IRL,RB,25-318,90,51,44,7,4,0,0,0,3,0,0,0,0,35,0,1
Christian Walton,28,eng ENG,GK,29-068,90,47,35,12,3,0,0,0,0,0,0,0,0,33,0,0
