Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Evanilson,9,br BRA,FW,24-324,71,23,2,2,10,11,4,23,2,1,50.0,1,50.0,10,48,18,1,0,0,0,2,14,2
Luis Sinisterra,17,co COL,"FW,AM",25-069,19,15,3,3,2,10,2,15,0,0,,0,,6,15,6,1,0,1,1,0,6,1
Marcus Tavernier,16,eng ENG,"LW,AM",25-156,84,51,1,3,19,29,2,51,2,0,0.0,2,100.0,20,101,29,1,0,0,2,2,29,4
Daniel Jebbison,21,ca CAN,FW,21-012,6,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Antoine Semenyo,24,gh GHA,RW,24-231,90,45,3,10,10,26,10,45,3,0,0.0,3,100.0,23,210,143,6,3,6,1,4,30,6
Justin Kluivert,19,nl NED,AM,25-112,71,31,0,1,12,19,4,31,3,1,33.3,2,66.7,16,80,26,1,1,1,2,1,20,7
Dango Ouattara,11,bf BFA,LW,22-196,19,14,4,7,2,5,1,14,0,0,,0,,4,54,28,2,0,0,1,0,4,1
Ryan Christie,10,sct SCO,DM,29-185,63,31,1,2,20,9,0,31,2,0,0.0,2,100.0,14,70,31,1,1,0,2,0,13,2
Alex Scott,14,eng ENG,DM,21-004,27,16,3,5,8,3,0,16,2,0,0.0,2,100.0,6,33,25,0,0,0,1,0,7,0
Lewis Cook,4,eng ENG,DM,27-204,90,60,3,11,36,14,0,60,0,0,,0,,19,101,72,2,1,0,0,0,30,1
Milos Kerkez,3,hu HUN,LB,20-292,90,49,3,11,21,17,1,49,0,0,,0,,16,30,7,0,0,0,3,0,25,4
Marcos Senesi,5,ar ARG,CB,27-107,90,56,7,25,22,9,2,56,0,0,,0,,23,99,47,0,3,0,0,0,26,0
Illia Zabarnyi,27,ua UKR,CB,21-359,90,52,7,27,27,0,0,52,0,0,,0,,26,143,71,1,0,0,0,0,27,0
Julian Araujo,28,mx MEX,RB,23-012,85,40,3,10,26,5,0,40,0,0,,0,,12,28,15,0,0,0,0,0,15,2
Adam Smith,15,eng ENG,RB,33-118,5,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Neto,1,br BRA,GK,35-037,90,31,27,31,0,0,0,31,0,0,,0,,16,73,41,0,0,0,0,0,13,0
