Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jáder Durán,9,co COL,FW,21-013,31,8,7,1,0,0,0,0,0,0,0,0,0,5,0,1
Morgan Rogers,27,eng ENG,"LW,LM,FW",22-153,68,13,12,1,0,0,0,1,1,0,0,0,0,8,0,1
Leon Bailey,31,jm JAM,RM,27-139,22,8,8,0,0,0,0,2,0,0,0,0,0,6,0,1
John McGinn,7,sct SCO,"RM,RW,LM",30-069,79,17,15,2,1,0,0,1,0,1,0,0,0,11,0,0
Emi Buendía,10,ar ARG,LM,28-001,11,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
Youri Tielemans,8,be BEL,"AM,LM",27-233,45,18,16,1,1,0,0,1,0,0,0,0,0,12,1,1
Ollie Watkins,11,eng ENG,FW,28-362,45,10,7,3,0,0,0,1,0,0,0,0,0,7,0,1
Amadou Onana,24,be BEL,"CM,DM",23-132,90,41,41,0,0,0,0,0,0,0,0,0,0,35,0,0
Boubacar Kamara,44,fr FRA,"CM,DM",25-033,68,25,24,1,1,0,0,0,0,0,0,0,0,21,0,0
Ross Barkley,6,eng ENG,CM,31-021,22,16,16,0,0,0,0,1,0,0,0,0,0,13,0,0
Lucas Digne,12,fr FRA,LB,31-159,90,43,30,13,2,0,0,10,6,5,3,1,0,26,0,2
Pau Torres,14,es ESP,CB,27-345,90,47,39,8,6,0,0,0,0,0,0,0,0,42,0,0
Ezri Konsa,4,eng ENG,CB,27-064,90,27,25,2,2,0,0,0,0,0,0,0,0,25,0,0
Matty Cash,2,pl POL,RB,27-141,68,20,16,4,1,0,0,3,3,0,0,0,0,13,0,3
Kosta Nedeljković,20,rs SRB,RB,19-010,22,6,5,1,0,0,0,0,1,0,0,0,0,5,0,0
Emiliano Martínez,23,ar ARG,GK,32-115,90,47,32,13,5,0,0,0,0,0,0,0,0,31,2,0
