Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jean-Philippe Mateta,14,fr FRA,FW,27-134,90,12,11,1,0,0,0,2,0,0,0,0,0,9,0,0
Ismaila Sarr,7,sn SEN,AM,26-258,87,32,32,0,0,1,0,2,0,0,0,0,0,21,0,1
Asher Agbinone,64,eng ENG,AM,19-042,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Daichi Kamada,18,jp JPN,"AM,CM",28-096,75,32,30,2,1,0,0,1,0,1,1,0,0,27,0,1
Marc Guéhi,6,eng ENG,"CB,CM",24-119,90,34,32,2,1,0,0,0,0,0,0,0,0,30,0,0
Justin Devenny,55,nir NIR,CM,21-029,73,26,22,4,2,0,0,1,0,0,0,0,0,20,0,1
Jeffrey Schlupp,15,gh GHA,CM,31-322,17,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Tyrick Mitchell,3,eng ENG,WB,25-069,90,39,30,9,0,0,0,1,9,0,0,0,0,32,0,0
Daniel Muñoz,12,co COL,"WB,AM",28-167,87,37,31,6,2,0,1,2,4,0,0,0,0,24,0,1
Caleb Kporha,58,eng ENG,WB,18-117,3,5,4,1,0,0,0,2,1,0,0,0,0,3,0,0
Nathaniel Clyne,17,eng ENG,"CB,WB",33-218,61,25,22,3,0,1,0,0,1,0,0,0,0,21,0,1
Cheick Doucouré,28,ml MLI,CM,24-306,29,13,13,0,0,0,0,0,0,0,0,0,0,12,0,1
Maxence Lacroix,5,fr FRA,CB,24-217,90,41,41,0,0,0,1,0,0,0,0,0,0,34,0,1
Trevoh Chalobah,27,eng ENG,CB,25-127,90,46,43,3,3,0,0,1,0,0,0,0,0,33,0,0
Dean Henderson,1,eng ENG,GK,27-242,90,36,23,12,5,0,0,0,0,0,0,0,0,20,1,0
