Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jean-Philippe Mateta,14,fr FRA,FW,27-134,90,24,0,2,8,14,6,24,1,0,0.0,1,100.0,13,58,41,1,0,0,3,0,14,1
Ismaila Sarr,7,sn SEN,AM,26-258,87,38,0,3,22,14,0,38,2,1,50.0,1,50.0,26,144,52,2,1,0,1,3,33,4
Asher Agbinone,64,eng ENG,AM,19-042,3,4,0,0,2,2,0,4,1,0,0.0,0,0.0,3,17,0,0,0,0,0,1,3,0
Daichi Kamada,18,jp JPN,"AM,CM",28-096,75,42,2,8,16,18,0,42,0,0,,0,,21,91,25,0,1,0,1,1,26,4
Marc Guéhi,6,eng ENG,"CB,CM",24-119,90,47,6,20,24,3,2,47,0,0,,0,,24,80,17,0,0,0,3,0,28,0
Justin Devenny,55,nir NIR,CM,21-029,73,33,1,8,14,11,1,33,1,0,0.0,1,100.0,12,110,67,2,1,1,0,1,18,0
Jeffrey Schlupp,15,gh GHA,CM,31-322,17,8,0,0,5,3,1,8,0,0,,0,,1,0,0,0,0,0,1,0,3,0
Tyrick Mitchell,3,eng ENG,WB,25-069,90,50,4,19,16,15,2,50,1,1,100.0,0,0.0,25,112,52,2,1,0,5,1,30,5
Daniel Muñoz,12,co COL,"WB,AM",28-167,87,56,2,18,23,18,4,56,4,2,50.0,2,50.0,24,179,71,3,1,1,3,1,31,7
Caleb Kporha,58,eng ENG,WB,18-117,3,5,0,0,2,3,0,5,0,0,,0,,2,37,35,1,1,0,0,0,1,0
Nathaniel Clyne,17,eng ENG,"CB,WB",33-218,61,32,3,13,15,4,0,32,0,0,,0,,14,73,45,1,0,0,0,0,20,0
Cheick Doucouré,28,ml MLI,CM,24-306,29,18,1,2,14,2,0,18,1,0,0.0,1,100.0,10,67,35,0,1,0,1,1,10,0
Maxence Lacroix,5,fr FRA,CB,24-217,90,59,15,37,21,2,0,59,1,1,100.0,0,0.0,24,88,51,0,0,0,0,1,29,0
Trevoh Chalobah,27,eng ENG,CB,25-127,90,60,10,30,30,2,0,60,1,1,100.0,0,0.0,28,163,103,1,2,0,1,0,29,0
Dean Henderson,1,eng ENG,GK,27-242,90,41,33,40,1,0,0,41,0,0,,0,,21,119,56,0,0,0,0,0,17,0
