Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jørgen Strand Larsen,9,no NOR,FW,24-242,90,1,1,1,0,0,0,2,0.0,2,0,0,0,0,1,2,0
Matheus Cunha,10,br BRA,LM,25-131,90,2,2,1,1,0,0,0,,0,2,0,2,1,3,0,0
João Gomes,8,br BRA,CM,23-236,76,2,2,1,1,0,0,1,0.0,1,0,0,0,0,2,0,0
Jean-Ricner Bellegarde,27,fr FRA,CM,26-100,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mario Lemina,5,ga GAB,CM,31-034,90,2,2,0,0,2,2,3,66.7,1,1,0,1,2,4,5,0
Carlos Forbs,26,pt POR,RM,20-200,67,4,4,2,2,0,3,4,75.0,1,1,0,1,0,4,1,0
Gonçalo Guedes,29,pt POR,RM,27-311,23,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
André,7,br BRA,DM,23-081,56,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,1,0
Hwang Hee-chan,11,kr KOR,DM,28-253,34,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Rayan Aït-Nouri,3,dz ALG,LB,23-121,90,1,0,1,0,0,0,0,,0,0,0,0,2,3,1,1
Toti Gomes,24,pt POR,CB,25-263,90,2,2,1,1,0,1,1,100.0,0,2,2,0,0,2,4,0
Craig Dawson,15,eng ENG,CB,34-152,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,5,0
Nélson Semedo,22,pt POR,RB,30-324,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0
Sam Johnstone,31,eng ENG,GK,31-194,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
