Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jørgen Strand Larsen,9,no NOR,FW,24-242,90,25,2,4,11,10,4,25,0,0,,0,,10,38,0,0,0,0,3,1,13,2
Matheus Cunha,10,br BRA,LM,25-131,90,61,0,6,25,30,7,61,1,0,0.0,0,0.0,24,216,66,2,4,2,3,0,34,6
João Gomes,8,br BRA,CM,23-236,76,50,0,6,29,15,1,50,2,0,0.0,1,50.0,32,167,57,1,1,0,1,1,38,3
Jean-Ricner Bellegarde,27,fr FRA,CM,26-100,14,6,0,0,1,5,2,6,1,0,0.0,0,0.0,5,45,24,2,0,1,0,0,6,2
Mario Lemina,5,ga GAB,CM,31-034,90,53,5,10,26,17,4,53,0,0,,0,,13,41,20,0,1,0,1,0,32,4
Carlos Forbs,26,pt POR,RM,20-200,67,27,2,8,7,12,2,27,1,1,100.0,0,0.0,17,111,81,2,0,2,0,2,16,5
Gonçalo Guedes,29,pt POR,RM,27-311,23,12,0,1,2,9,1,12,1,0,0.0,1,100.0,7,32,17,1,1,0,0,0,7,4
André,7,br BRA,DM,23-081,56,46,2,9,32,6,0,46,0,0,,0,,29,147,61,0,1,0,1,0,32,0
Hwang Hee-chan,11,kr KOR,DM,28-253,34,10,0,0,4,6,0,10,1,0,0.0,1,100.0,2,20,0,0,0,0,0,0,4,0
Rayan Aït-Nouri,3,dz ALG,LB,23-121,90,68,3,13,27,28,4,68,4,1,25.0,3,75.0,37,151,85,1,2,1,1,1,40,9
Toti Gomes,24,pt POR,CB,25-263,90,72,16,34,31,7,2,72,0,0,,0,,41,230,138,0,2,0,0,1,44,0
Craig Dawson,15,eng ENG,CB,34-152,90,64,10,25,35,4,2,64,1,0,0.0,1,100.0,36,166,100,2,0,0,0,0,42,0
Nélson Semedo,22,pt POR,RB,30-324,90,75,3,16,40,19,2,75,2,0,0.0,2,100.0,42,223,115,2,2,0,1,1,48,4
Sam Johnstone,31,eng ENG,GK,31-194,90,57,47,57,0,0,0,57,0,0,,0,,36,200,102,0,0,0,0,0,33,0
