Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jørgen Strand Larsen,9,no NOR,FW,24-242,90,0,0,0,1,1,0,0,0,1,0,0,0,0,3,10,23.1
Matheus Cunha,10,br BRA,LM,25-131,90,0,0,0,0,3,1,7,1,2,0,0,0,3,0,3,0.0
João Gomes,8,br BRA,CM,23-236,76,0,0,0,0,2,0,0,0,2,0,0,0,3,1,1,50.0
Jean-Ricner Bellegarde,27,fr FRA,CM,26-100,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0.0
Mario Lemina,5,ga GAB,CM,31-034,90,0,0,0,2,0,0,1,2,2,0,1,0,1,3,0,100.0
Carlos Forbs,26,pt POR,RM,20-200,67,1,0,0,0,1,0,1,0,4,0,0,0,5,1,2,33.3
Gonçalo Guedes,29,pt POR,RM,27-311,23,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,
André,7,br BRA,DM,23-081,56,0,0,0,2,1,0,0,0,0,0,0,0,6,0,0,
Hwang Hee-chan,11,kr KOR,DM,28-253,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rayan Aït-Nouri,3,dz ALG,LB,23-121,90,0,0,0,2,0,0,5,2,0,0,0,0,9,3,3,50.0
Toti Gomes,24,pt POR,CB,25-263,90,0,0,0,1,0,0,1,0,2,0,0,0,3,4,2,66.7
Craig Dawson,15,eng ENG,CB,34-152,90,1,0,0,1,0,0,0,0,1,0,0,0,4,2,0,100.0
Nélson Semedo,22,pt POR,RB,30-324,90,1,0,0,1,1,0,1,0,0,0,0,0,5,3,0,100.0
Sam Johnstone,31,eng ENG,GK,31-194,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
