Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jarrod Bowen,20,eng ENG,"RW,FW",28-106,90,40,3,5,16,21,6,40,4,2,50.0,2,50.0,28,154,44,2,2,2,6,5,25,8
Lucas Paquetá,10,br BRA,"LW,AM",27-221,90,68,1,5,47,16,1,68,2,1,50.0,1,50.0,48,154,53,0,0,0,5,1,51,6
Mohammed Kudus,14,gh GHA,"RW,LW,FW",24-246,83,35,1,5,17,14,2,35,10,3,30.0,6,60.0,27,143,51,2,3,1,3,3,30,8
Luis Guilherme,17,br BRA,LW,19-055,7,9,0,0,4,5,1,9,2,2,100.0,0,0.0,6,63,34,2,0,0,0,2,6,3
Tomáš Souček,28,cz CZE,AM,30-037,53,28,2,7,15,6,3,28,0,0,,0,,15,39,7,0,0,0,0,1,15,1
Niclas Füllkrug,11,de GER,FW,32-055,37,26,3,4,12,10,1,26,1,1,100.0,0,0.0,12,55,34,1,0,0,0,0,16,3
James Ward-Prowse,8,eng ENG,DM,30-155,90,72,3,17,42,13,0,72,1,1,100.0,0,0.0,49,266,111,2,4,0,0,0,49,0
Edson Álvarez,19,mx MEX,DM,27-163,53,49,2,10,34,5,0,49,0,0,,0,,37,168,57,0,1,0,2,0,39,0
Carlos Soler,4,es ESP,DM,28-093,37,17,4,5,7,5,0,17,0,0,,0,,8,30,24,1,1,0,0,0,6,1
Oliver Scarles,57,eng ENG,LB,19-114,45,32,3,13,13,6,1,32,0,0,,0,,18,99,47,2,0,0,0,1,20,2
Emerson Palmieri,33,it ITA,LB,30-245,45,25,1,8,11,6,0,25,0,0,,0,,11,81,58,2,1,0,0,0,16,1
Max Kilman,26,eng ENG,CB,27-317,90,50,10,30,15,5,0,50,0,0,,0,,24,118,65,0,0,0,0,0,20,0
Jean-Clair Todibo,25,fr FRA,CB,25-096,83,65,6,42,22,1,0,65,0,0,,0,,48,218,82,1,0,0,0,0,48,0
Konstantinos Mavropanos,15,gr GRE,CB,27-115,7,2,0,1,1,0,0,2,0,0,,0,,1,10,8,0,0,0,0,0,1,0
Aaron Wan-Bissaka,29,eng ENG,RB,27-130,90,77,5,33,28,16,1,77,1,1,100.0,0,0.0,38,182,78,1,0,0,0,0,35,3
Alphonse Areola,23,fr FRA,GK,32-037,90,49,41,49,0,0,0,49,0,0,,0,,34,149,97,0,0,0,0,0,29,0
