Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Diogo Jota,20,pt POR,FW,28-077,65,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,100.0
Darwin Núñez,9,uy URU,FW,25-240,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,33.3
Curtis Jones,17,eng ENG,"LW,DM",24-020,90,0,0,0,1,1,0,0,1,1,0,0,0,3,1,1,50.0
Mohamed Salah,11,eg EGY,RW,32-249,90,0,0,0,0,0,1,3,0,0,0,0,0,5,0,0,
Dominik Szoboszlai,8,hu HUN,AM,24-117,90,0,0,0,1,0,0,2,0,1,0,0,0,4,0,1,0.0
Alexis Mac Allister,10,ar ARG,DM,26-057,80,0,0,0,1,4,0,6,1,4,0,0,0,5,0,0,
Luis Díaz,7,co COL,LW,28-037,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ryan Gravenberch,38,nl NED,DM,22-279,90,0,0,0,1,1,0,0,2,0,0,0,0,4,1,0,100.0
Andrew Robertson,26,sct SCO,LB,30-345,90,0,0,0,0,0,0,6,2,0,0,0,0,2,1,3,25.0
Virgil van Dijk,4,nl NED,CB,33-226,90,0,0,0,0,0,0,0,2,0,0,0,0,2,6,4,60.0
Ibrahima Konaté,5,fr FRA,CB,25-270,90,0,0,0,1,2,0,0,0,4,0,0,0,2,1,1,50.0
Trent Alexander-Arnold,66,eng ENG,RB,26-135,65,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,
Conor Bradley,84,nir NIR,RB,21-225,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Jarell Quansah,78,eng ENG,RB,22-021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alisson,1,br BRA,GK,32-140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
