Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Dominic Calvert-Lewin,9,eng ENG,FW,27-189,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0
Iliman Ndiaye,10,sn SEN,LW,24-199,80,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,1,0
Tim Iroegbunam,42,eng ENG,LW,21-083,10,2,1,2,0,0,2,4,50.0,2,1,0,1,0,2,0,0
Jesper Lindstrøm,29,dk DEN,RW,24-205,60,4,4,1,3,0,2,2,100.0,0,1,0,1,1,5,0,0
Jack Harrison,11,eng ENG,RW,27-306,30,2,1,1,0,1,1,1,100.0,0,0,0,0,0,2,0,0
Dwight McNeil,7,eng ENG,AM,24-304,90,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0
Abdoulaye Doucouré,16,ml MLI,DM,31-264,90,3,2,3,0,0,2,2,100.0,0,3,1,2,2,5,2,0
Orel Mangala,8,be BEL,DM,26-187,90,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,0,0
Ashley Young,18,eng ENG,LB,39-074,90,2,2,2,0,0,1,1,100.0,0,0,0,0,1,3,2,0
Michael Keane,5,eng ENG,CB,31-254,90,1,0,1,0,0,0,0,,0,1,1,0,0,1,8,0
James Tarkowski,6,eng ENG,CB,31-307,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,0
James Garner,37,eng ENG,RB,23-192,90,3,2,3,0,0,1,3,33.3,2,1,1,0,1,4,5,0
Jordan Pickford,1,eng ENG,GK,30-198,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
