Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dominic Calvert-Lewin,9,eng ENG,FW,27-189,90,0,0,0,2,2,4,0,0,0,0,0,0,1,4,6,40.0
Iliman Ndiaye,10,sn SEN,LW,24-199,80,0,0,0,1,1,0,1,1,0,0,0,0,5,0,0,
Tim Iroegbunam,42,eng ENG,LW,21-083,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100.0
Jesper Lindstrøm,29,dk DEN,RW,24-205,60,0,0,0,0,1,0,0,1,4,0,0,0,4,1,0,100.0
Jack Harrison,11,eng ENG,RW,27-306,30,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,100.0
Dwight McNeil,7,eng ENG,AM,24-304,90,0,0,0,0,2,0,6,0,1,0,0,0,6,0,1,0.0
Abdoulaye Doucouré,16,ml MLI,DM,31-264,90,0,0,0,3,0,0,2,2,2,0,0,0,9,0,1,0.0
Orel Mangala,8,be BEL,DM,26-187,90,0,0,0,2,1,0,0,3,0,0,0,0,6,0,1,0.0
Ashley Young,18,eng ENG,LB,39-074,90,0,0,0,0,1,0,4,1,2,0,0,0,8,0,3,0.0
Michael Keane,5,eng ENG,CB,31-254,90,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,50.0
James Tarkowski,6,eng ENG,CB,31-307,90,0,0,0,1,1,0,0,0,0,0,0,0,2,4,3,57.1
James Garner,37,eng ENG,RB,23-192,90,1,0,0,2,0,0,1,1,2,0,0,0,3,0,1,0.0
Jordan Pickford,1,eng ENG,GK,30-198,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
