Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dominic Calvert-Lewin,9,eng ENG,FW,27-189,90,29,4,5,7,17,8,29,2,1,50.0,1,50.0,15,97,50,1,1,1,2,2,21,8
Iliman Ndiaye,10,sn SEN,LW,24-199,80,39,2,8,14,19,3,39,6,1,16.7,4,66.7,27,168,101,3,2,2,0,0,27,6
Tim Iroegbunam,42,eng ENG,LW,21-083,10,10,1,8,1,1,0,10,0,0,,0,,2,4,0,0,0,0,1,1,4,0
Jesper Lindstrøm,29,dk DEN,RW,24-205,60,34,1,6,14,14,5,34,3,1,33.3,2,66.7,20,139,62,2,1,1,3,3,23,4
Jack Harrison,11,eng ENG,RW,27-306,30,10,0,4,3,3,1,10,0,0,,0,,4,24,4,0,0,0,2,3,7,1
Dwight McNeil,7,eng ENG,AM,24-304,90,55,0,5,25,26,3,55,6,2,33.3,3,50.0,32,264,138,6,1,1,0,1,41,2
Abdoulaye Doucouré,16,ml MLI,DM,31-264,90,53,2,22,20,13,1,53,0,0,,0,,28,87,25,0,0,0,3,1,29,0
Orel Mangala,8,be BEL,DM,26-187,90,57,0,12,28,17,0,57,2,1,50.0,1,50.0,29,174,60,0,1,0,1,0,36,1
Ashley Young,18,eng ENG,LB,39-074,90,65,2,22,24,20,0,65,1,1,100.0,0,0.0,37,211,130,3,2,0,0,0,42,1
Michael Keane,5,eng ENG,CB,31-254,90,30,12,22,8,0,0,30,0,0,,0,,12,50,2,0,0,0,0,0,13,0
James Tarkowski,6,eng ENG,CB,31-307,90,40,14,23,16,1,1,40,0,0,,0,,10,26,15,0,0,0,1,0,18,0
James Garner,37,eng ENG,RB,23-192,90,55,7,22,25,8,1,55,2,0,0.0,2,100.0,19,42,8,0,0,0,0,0,22,1
Jordan Pickford,1,eng ENG,GK,30-198,90,34,23,33,1,0,0,34,0,0,,0,,12,79,53,0,0,0,0,0,10,0
