Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Gabriel Jesus,9,br BRA,FW,27-185,59,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Leandro Trossard,19,be BEL,FW,29-306,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kai Havertz,29,de GER,FW,25-116,90,1,1,0,0,1,0,0,,0,0,0,0,1,2,0,0
Raheem Sterling,30,eng ENG,LM,29-302,59,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Gabriel Martinelli,11,br BRA,LM,23-109,31,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
Declan Rice,41,eng ENG,CM,25-265,90,2,1,0,2,0,1,1,100.0,0,0,0,0,1,3,3,0
Jorginho,20,it ITA,CM,32-290,60,1,1,0,0,1,1,3,33.3,2,0,0,0,0,1,0,0
Mikel Merino,23,es ESP,CM,28-105,30,3,2,0,2,1,2,2,100.0,0,2,2,0,2,5,0,0
Bukayo Saka,7,eng ENG,RM,23-030,90,1,0,0,1,0,0,2,0.0,2,2,0,2,0,1,2,0
Riccardo Calafiori,33,it ITA,LB,22-139,89,3,2,2,1,0,1,2,50.0,1,1,1,0,3,6,0,0
Jakub Kiwior,15,pl POL,LB,24-233,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Gabriel Magalhães,6,br BRA,CB,26-291,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
William Saliba,2,fr FRA,CB,23-195,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Thomas Partey,5,gh GHA,RB,31-114,83,4,4,0,1,3,2,2,100.0,0,0,0,0,2,6,2,0
Takehiro Tomiyasu,18,jp JPN,RB,25-335,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
David Raya,22,es ESP,GK,29-020,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
