Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Gabriel Jesus,9,br BRA,FW,27-185,59,17,0,1,3,13,5,17,1,1,100.0,0,0.0,13,80,46,3,0,2,0,0,14,5
Leandro Trossard,19,be BEL,FW,29-306,31,17,1,1,3,13,4,17,1,1,100.0,0,0.0,12,112,50,2,2,1,0,1,17,3
Kai Havertz,29,de GER,FW,25-116,90,50,0,3,14,34,10,50,4,2,50.0,2,50.0,30,209,140,7,4,2,2,0,38,13
Raheem Sterling,30,eng ENG,LM,29-302,59,29,0,0,6,23,7,29,5,4,80.0,1,20.0,23,191,118,2,2,3,1,2,19,3
Gabriel Martinelli,11,br BRA,LM,23-109,31,24,0,1,4,19,3,24,0,0,,0,,16,88,38,1,1,1,1,1,19,5
Declan Rice,41,eng ENG,CM,25-265,90,59,2,8,20,31,2,59,0,0,,0,,24,161,72,3,2,2,0,2,36,2
Jorginho,20,it ITA,CM,32-290,60,45,0,3,24,18,0,45,0,0,,0,,20,89,58,2,0,0,1,1,36,0
Mikel Merino,23,es ESP,CM,28-105,30,19,1,2,12,6,1,19,0,0,,0,,8,30,15,0,0,0,0,0,12,2
Bukayo Saka,7,eng ENG,RM,23-030,90,66,1,3,6,57,15,66,2,0,0.0,2,100.0,37,230,141,8,0,6,1,2,47,17
Riccardo Calafiori,33,it ITA,LB,22-139,89,60,1,12,28,22,4,60,4,3,75.0,0,0.0,29,144,65,0,3,0,1,0,34,1
Jakub Kiwior,15,pl POL,LB,24-233,1,6,1,4,1,1,0,6,0,0,,0,,2,3,0,0,0,0,0,0,3,0
Gabriel Magalhães,6,br BRA,CB,26-291,90,66,3,13,42,11,2,66,0,0,,0,,45,182,117,1,0,0,0,0,58,1
William Saliba,2,fr FRA,CB,23-195,90,93,2,23,65,6,1,93,2,2,100.0,0,0.0,64,297,191,0,1,0,0,0,83,0
Thomas Partey,5,gh GHA,RB,31-114,83,93,1,9,45,39,2,93,1,1,100.0,0,0.0,45,177,79,0,0,0,0,1,66,2
Takehiro Tomiyasu,18,jp JPN,RB,25-335,7,7,1,4,1,2,1,7,0,0,,0,,1,7,5,0,0,0,0,0,2,0
David Raya,22,es ESP,GK,29-020,90,26,13,24,2,0,0,26,0,0,,0,,20,74,40,0,0,0,0,0,20,0
