Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Gabriel Jesus,9,br BRA,FW,27-262,85,36,2,3,17,16,5,36,2,1,50.0,1,50.0,17,100,27,1,2,1,2,3,21,4
Ethan Nwaneri,53,eng ENG,RW,17-275,5,6,0,2,2,2,0,6,0,0,,0,,4,32,23,1,1,0,0,0,4,0
Gabriel Martinelli,11,br BRA,"RW,LW,FW",23-186,90,46,0,3,15,29,10,46,6,1,16.7,5,83.3,28,145,55,4,1,2,3,3,33,12
Bukayo Saka,7,eng ENG,RW,23-107,23,6,0,0,3,3,0,6,0,0,,0,,3,54,20,2,0,0,1,0,4,2
Leandro Trossard,19,be BEL,LW,30-017,67,35,2,6,9,20,3,35,1,0,0.0,1,100.0,17,109,46,2,1,2,4,2,25,7
Kai Havertz,29,de GER,LM,25-193,57,32,4,6,15,12,2,32,2,1,50.0,1,50.0,12,74,28,1,1,0,0,0,17,0
Declan Rice,41,eng ENG,"LM,CM",25-342,33,28,1,5,13,10,2,28,0,0,,0,,14,120,86,2,1,0,0,0,21,1
Thomas Partey,5,gh GHA,"CM,RB",31-191,90,65,2,14,42,10,2,65,3,1,33.3,2,66.7,35,172,64,0,0,0,1,0,45,0
Martin Ødegaard,8,no NOR,RM,26-004,90,67,0,2,39,26,2,67,3,1,33.3,1,33.3,39,205,106,1,4,0,2,2,50,2
Myles Lewis-Skelly,49,eng ENG,LB,18-086,57,29,0,5,18,7,0,29,2,1,50.0,0,0.0,15,95,33,1,0,0,1,0,22,0
Riccardo Calafiori,33,it ITA,LB,22-216,33,37,2,7,18,12,0,37,0,0,,0,,13,98,82,3,0,0,2,0,21,1
Gabriel Magalhães,6,br BRA,CB,27-002,90,76,10,30,42,4,3,76,0,0,,0,,41,176,132,0,0,0,0,0,63,0
William Saliba,2,fr FRA,CB,23-272,90,116,9,61,55,0,0,116,3,1,33.3,2,66.7,68,300,73,1,0,0,1,0,99,0
Jurriën Timber,12,nl NED,RB,23-187,85,68,1,14,42,12,2,68,2,1,50.0,1,50.0,30,105,35,0,1,0,0,1,40,0
Mikel Merino,23,es ESP,LM,28-182,5,7,0,1,3,3,0,7,1,0,0.0,0,0.0,3,4,1,0,0,0,0,0,4,0
David Raya,22,es ESP,GK,29-097,90,56,31,53,3,0,0,56,0,0,,0,,37,193,118,0,0,0,0,0,35,0
