Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Gabriel Jesus,9,br BRA,FW,27-262,85,15,15,0,0,0,0,0,0,0,0,0,0,12,0,1
Ethan Nwaneri,53,eng ENG,RW,17-275,5,6,6,0,0,1,0,0,0,0,0,0,0,3,0,0
Gabriel Martinelli,11,br BRA,"RW,LW,FW",23-186,90,30,29,1,0,0,0,7,0,1,1,0,0,19,0,5
Bukayo Saka,7,eng ENG,RW,23-107,23,5,5,0,0,0,0,2,0,0,0,0,0,2,0,0
Leandro Trossard,19,be BEL,LW,30-017,67,23,23,0,0,0,0,1,0,0,0,0,0,17,0,2
Kai Havertz,29,de GER,LM,25-193,57,24,24,0,0,0,0,0,0,0,0,0,0,19,0,0
Declan Rice,41,eng ENG,"LM,CM",25-342,33,23,23,0,0,0,0,2,0,0,0,0,0,21,0,1
Thomas Partey,5,gh GHA,"CM,RB",31-191,90,59,57,2,1,0,0,0,1,0,0,0,0,54,0,0
Martin Ødegaard,8,no NOR,RM,26-004,90,59,53,6,2,0,0,4,0,2,2,0,0,54,0,0
Myles Lewis-Skelly,49,eng ENG,LB,18-086,57,24,19,5,0,0,0,0,5,0,0,0,0,22,0,0
Riccardo Calafiori,33,it ITA,LB,22-216,33,32,27,5,0,0,0,0,5,0,0,0,0,29,0,0
Gabriel Magalhães,6,br BRA,CB,27-002,90,67,65,2,1,0,1,0,0,0,0,0,0,64,0,0
William Saliba,2,fr FRA,CB,23-272,90,106,105,1,1,0,0,0,0,0,0,0,0,101,0,0
Jurriën Timber,12,nl NED,RB,23-187,85,61,49,12,2,0,0,1,10,0,0,0,0,52,0,1
Mikel Merino,23,es ESP,LM,28-182,5,6,6,0,0,0,0,0,0,0,0,0,0,4,0,1
David Raya,22,es ESP,GK,29-097,90,53,46,7,3,0,0,0,0,0,0,0,0,36,0,0
