Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Hwang Hee-chan,11,kr KOR,"FW,AM",28-338,77,19,17,2,0,0,0,1,0,0,0,0,0,16,0,0
Carlos Forbs,26,pt POR,AM,20-285,13,10,9,1,0,0,0,1,1,0,0,0,0,7,0,1
Matheus Cunha,10,br BRA,AM,25-216,45,31,27,3,1,0,0,0,2,0,0,0,0,19,1,1
Jørgen Strand Larsen,9,no NOR,FW,24-327,45,6,6,0,0,0,0,0,0,0,0,0,0,4,0,1
Jean-Ricner Bellegarde,27,fr FRA,AM,26-185,45,15,15,0,0,0,0,0,0,0,0,0,0,14,0,0
Gonçalo Guedes,29,pt POR,AM,28-030,45,16,12,3,0,0,1,1,1,1,1,0,0,12,1,0
João Gomes,8,br BRA,CM,23-321,90,61,59,1,1,0,2,0,0,0,0,0,0,53,1,1
André,7,br BRA,CM,23-166,68,30,28,2,2,0,1,0,0,0,0,0,0,28,0,0
Tommy Doyle,20,eng ENG,CM,23-073,22,20,19,1,0,0,0,1,0,1,1,0,0,15,0,3
Rayan Aït-Nouri,3,dz ALG,WB,23-206,90,73,58,15,1,2,0,5,11,3,3,0,0,62,0,3
Nélson Semedo,22,pt POR,"WB,CB",31-043,90,40,32,8,1,0,1,3,7,0,0,0,0,28,0,5
Craig Dawson,15,eng ENG,CB,34-237,77,43,42,1,1,0,1,0,0,0,0,0,0,37,0,0
Rodrigo Gomes,19,pt POR,WB,21-175,13,6,4,2,0,0,0,2,2,0,0,0,0,1,0,1
Santiago Bueno,4,uy URU,CB,26-050,90,40,38,2,0,0,0,0,0,0,0,0,0,35,0,0
Matt Doherty,2,ie IRL,CB,32-348,90,54,54,0,0,0,2,1,0,0,0,0,0,45,0,0
José Sá,1,pt POR,GK,31-347,90,37,28,9,3,0,0,0,0,0,0,0,0,17,0,0
