Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Hwang Hee-chan,11,kr KOR,"FW,AM",28-338,77,24,1,5,8,11,3,24,1,0,0.0,1,100.0,15,41,9,0,0,0,1,0,16,5
Carlos Forbs,26,pt POR,AM,20-285,13,11,0,0,2,9,2,11,1,1,100.0,0,0.0,8,40,29,1,0,1,0,0,9,2
Matheus Cunha,10,br BRA,AM,25-216,45,39,0,8,14,19,3,39,3,1,33.3,2,66.7,26,141,83,4,4,0,1,0,27,9
Jørgen Strand Larsen,9,no NOR,FW,24-327,45,8,0,0,5,3,1,8,0,0,,0,,5,27,18,0,1,0,1,1,6,2
Jean-Ricner Bellegarde,27,fr FRA,AM,26-185,45,21,0,7,9,6,0,21,0,0,,0,,15,70,29,0,2,0,1,4,13,1
Gonçalo Guedes,29,pt POR,AM,28-030,45,25,0,0,10,15,2,25,2,0,0.0,2,100.0,12,107,71,2,0,0,4,1,12,2
João Gomes,8,br BRA,CM,23-321,90,72,1,11,43,18,0,72,0,0,,0,,43,183,55,0,1,0,1,1,50,0
André,7,br BRA,CM,23-166,68,34,1,10,23,1,0,34,1,0,0.0,0,0.0,20,85,19,0,0,0,0,2,25,0
Tommy Doyle,20,eng ENG,CM,23-073,22,22,1,5,12,5,0,22,0,0,,0,,13,73,39,0,1,0,1,0,14,0
Rayan Aït-Nouri,3,dz ALG,WB,23-206,90,84,3,16,29,40,5,84,2,1,50.0,0,0.0,50,235,152,5,3,2,1,2,51,12
Nélson Semedo,22,pt POR,"WB,CB",31-043,90,49,2,12,24,14,1,49,1,0,0.0,0,0.0,26,118,61,2,0,0,2,0,28,3
Craig Dawson,15,eng ENG,CB,34-237,77,52,6,23,25,5,2,52,0,0,,0,,36,131,29,0,0,0,1,0,36,0
Rodrigo Gomes,19,pt POR,WB,21-175,13,9,0,1,3,5,0,9,1,0,0.0,0,0.0,5,21,3,0,0,0,1,0,5,1
Santiago Bueno,4,uy URU,CB,26-050,90,52,10,21,30,1,0,52,0,0,,0,,25,86,28,0,0,0,0,0,30,0
Matt Doherty,2,ie IRL,CB,32-348,90,63,1,30,27,6,1,63,3,1,33.3,2,66.7,38,159,73,0,2,0,0,0,46,0
José Sá,1,pt POR,GK,31-347,90,40,25,39,1,0,0,40,1,1,100.0,0,0.0,24,133,95,0,0,0,0,0,22,0
