Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Rasmus Højlund,9,dk DEN,FW,21-347,52,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Joshua Zirkzee,11,nl NED,FW,23-239,38,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
Alejandro Garnacho,17,ar ARG,"AM,WB",20-199,90,1,0,0,0,1,0,1,0.0,1,2,0,2,0,1,1,0
Bruno Fernandes,8,pt POR,"AM,CM",30-130,90,2,0,1,0,1,1,3,33.3,2,0,0,0,0,2,1,0
Kobbie Mainoo,37,eng ENG,CM,19-272,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Antony,21,br BRA,"AM,WB",24-327,45,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0
Manuel Ugarte Ribeiro,25,uy URU,CM,23-280,53,3,2,2,1,0,1,2,50.0,1,1,0,1,3,6,1,0
Toby Collyer,43,eng ENG,CM,21-013,37,2,2,2,0,0,0,1,0.0,1,0,0,0,0,2,0,0
Noussair Mazraoui,3,ma MAR,WB,27-063,82,6,4,2,3,1,0,1,0.0,1,1,0,1,1,7,3,0
Christian Eriksen,14,dk DEN,CM,32-337,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Amad Diallo,16,ci CIV,"WB,AM",22-189,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
Lisandro Martínez,6,ar ARG,CB,26-364,90,0,0,0,0,0,0,2,0.0,2,1,1,0,1,1,4,0
Matthijs de Ligt,4,nl NED,CB,25-157,90,1,1,0,0,1,1,1,100.0,0,3,2,1,3,4,6,0
Leny Yoro,15,fr FRA,CB,19-064,82,1,0,1,0,0,0,3,0.0,3,0,0,0,4,5,2,0
Harry Maguire,5,eng ENG,CB,31-317,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
André Onana,24,cm CMR,GK,28-289,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
